frame,nis_pre,n,over,tour_nis_pre,tour_se,tour_n,tour_over_frac,tour_nis_acc,sigma_det,sigma_pred,sigma_model,resid_mean,resid_max,ori_mean,ori_min,line_sigma_phi_deg,line_sigma_d_m,npts,resid_sig_m,lever_m,corner_angle_deg,corners_in_fov,accepted,rej_dist
46269,4.29622,15,7,3.13094,0.00124911,640911,0.350228,0.879213,0.19135,0.0247606,0.04,0.0716255,0.114745,0.75971,1.60546e-09,6.92102,0.236378,178.125,0.0462553,2.63964,116.787,17,7,8
46270,3.89775,14,7,3.13096,0.0012491,640925,0.350231,0.879211,0.191348,0.0247603,0.04,0.0601775,0.0980615,0.759711,1.60546e-09,6.92092,0.236375,178.125,0.0462553,2.63963,116.787,17,6,8
46271,3.91567,14,6,3.13097,0.00124908,640939,0.350233,0.879218,0.191347,0.02476,0.04,0.0734464,0.121836,0.759712,1.60546e-09,6.92081,0.236372,178.125,0.0462553,2.63963,116.787,17,7,7
46272,3.94571,14,6,3.13099,0.00124907,640953,0.350235,0.879224,0.191345,0.0247597,0.04,0.0701021,0.112325,0.759712,1.60546e-09,6.9207,0.236369,178.125,0.0462554,2.63963,116.786,17,7,7
46273,4.10507,15,7,3.13102,0.00124906,640968,0.350237,0.879229,0.191345,0.0247594,0.04,0.0698239,0.118381,0.759713,1.60546e-09,6.92097,0.236397,178.124,0.0462553,2.63963,116.786,17,7,8
46274,3.88037,14,6,3.13103,0.00124904,640982,0.350239,0.879233,0.191343,0.0247591,0.04,0.0691996,0.109507,0.759713,1.60546e-09,6.92087,0.236394,178.124,0.0462553,2.63963,116.786,17,7,7
46275,4.40052,15,7,3.13106,0.00124903,640997,0.350242,0.879239,0.191343,0.0247587,0.04,0.0700105,0.111078,0.759714,1.60546e-09,6.92076,0.23639,178.124,0.0462553,2.63963,116.786,17,7,8
46276,3.74749,14,6,3.13107,0.00124901,641011,0.350244,0.879246,0.191341,0.0247584,0.04,0.0718332,0.118834,0.759715,1.60546e-09,6.92065,0.236387,178.124,0.0462553,2.63963,116.786,17,7,7
46277,4.27829,15,7,3.1311,0.001249,641026,0.350246,0.879252,0.191341,0.0247581,0.04,0.070399,0.115427,0.759715,1.60546e-09,6.92054,0.236384,178.124,0.0462553,2.63963,116.786,17,7,8
46278,4.29351,15,7,3.13113,0.00124898,641041,0.350249,0.879255,0.191341,0.0247578,0.04,0.0672886,0.102366,0.759716,1.60546e-09,6.92078,0.23641,178.123,0.0462552,2.63963,116.786,17,7,8
46279,4.20966,15,7,3.13115,0.00124897,641056,0.350252,0.879261,0.191341,0.0247575,0.04,0.0705868,0.111313,0.759716,1.60546e-09,6.9209,0.236426,178.123,0.0462552,2.63963,116.786,17,7,8
46280,3.81916,14,6,3.13117,0.00124896,641070,0.350253,0.879265,0.191339,0.0247572,0.04,0.0688966,0.112683,0.759717,1.60546e-09,6.92079,0.236423,178.123,0.0462552,2.63963,116.786,17,7,7
46281,4.17567,15,7,3.13119,0.00124894,641085,0.350256,0.879272,0.191339,0.0247569,0.04,0.0708957,0.115968,0.759717,1.60546e-09,6.92085,0.236434,178.123,0.0462552,2.63963,116.786,17,7,8
46282,4.15423,15,7,3.13122,0.00124893,641100,0.350259,0.879276,0.191338,0.0247565,0.04,0.069046,0.107896,0.759718,1.60546e-09,6.921,0.236453,178.122,0.0462552,2.63963,116.786,17,7,8
46283,4.46816,15,7,3.13125,0.00124891,641115,0.350262,0.879283,0.191338,0.0247562,0.04,0.0722581,0.116202,0.759718,1.60546e-09,6.92127,0.236481,178.122,0.0462552,2.63963,116.786,17,7,8
46284,4.53962,15,7,3.13128,0.0012489,641130,0.350264,0.879287,0.191338,0.0247559,0.04,0.0675775,0.116097,0.759718,1.60546e-09,6.92148,0.236504,178.121,0.0462551,2.63963,116.786,17,7,8
46285,4.26281,15,7,3.13131,0.00124888,641145,0.350267,0.879292,0.191338,0.0247556,0.04,0.0700563,0.109313,0.759719,1.60546e-09,6.92137,0.236501,178.121,0.0462551,2.63963,116.786,17,7,8
46286,4.32001,15,7,3.13134,0.00124887,641160,0.35027,0.879299,0.191337,0.0247552,0.04,0.0726764,0.115557,0.759719,1.60546e-09,6.92125,0.236497,178.121,0.0462551,2.63962,116.786,17,7,8
46287,4.17291,15,7,3.13136,0.00124885,641175,0.350273,0.879304,0.191337,0.0247549,0.04,0.0686135,0.113393,0.759719,1.60546e-09,6.92134,0.236511,178.121,0.046255,2.63963,116.786,17,7,7
46288,4.3218,15,7,3.13139,0.00124884,641190,0.350275,0.879308,0.191337,0.0247546,0.04,0.0695695,0.114886,0.75972,1.60546e-09,6.92124,0.236508,178.12,0.046255,2.63962,116.786,17,7,8
46289,4.48784,15,7,3.13142,0.00124882,641205,0.350278,0.879317,0.191337,0.0247543,0.04,0.0734191,0.117761,0.75972,1.60546e-09,6.92133,0.236522,178.12,0.046255,2.63962,116.786,17,7,8
46290,3.90762,14,6,3.13144,0.00124881,641219,0.35028,0.879322,0.191335,0.024754,0.04,0.0695515,0.115849,0.759721,1.60546e-09,6.92123,0.236519,178.12,0.046255,2.63962,116.786,17,7,7
46291,4.50856,15,7,3.13147,0.0012488,641234,0.350282,0.879329,0.191335,0.0247536,0.04,0.0724123,0.119942,0.759721,1.60546e-09,6.92133,0.236534,178.12,0.046255,2.63962,116.785,17,7,8
46292,3.8591,14,6,3.13148,0.00124878,641248,0.350284,0.879334,0.191333,0.0247533,0.04,0.0700491,0.115667,0.759721,1.60546e-09,6.92123,0.236531,178.119,0.046255,2.63962,116.785,17,7,7
46293,3.90485,14,6,3.1315,0.00124877,641262,0.350286,0.879339,0.191332,0.024753,0.04,0.0696621,0.120741,0.759722,1.60546e-09,6.92112,0.236528,178.119,0.046255,2.63962,116.785,17,7,7
46294,4.27015,15,7,3.13153,0.00124875,641277,0.350289,0.879345,0.191331,0.0247527,0.04,0.0701348,0.11047,0.759722,1.60546e-09,6.92101,0.236525,178.119,0.046255,2.63962,116.785,17,7,8
46295,4.37597,15,7,3.13156,0.00124874,641292,0.350291,0.87935,0.191331,0.0247524,0.04,0.0691876,0.115728,0.759723,1.60546e-09,6.92129,0.236553,178.119,0.046255,2.63962,116.785,17,7,8
46296,4.46284,15,7,3.13159,0.00124873,641307,0.350294,0.879354,0.191331,0.0247521,0.04,0.0678106,0.112618,0.759723,1.60546e-09,6.92149,0.236576,178.118,0.0462549,2.63962,116.785,17,7,8
46297,4.49346,15,7,3.13162,0.00124871,641322,0.350297,0.87936,0.191331,0.0247517,0.04,0.0704266,0.119533,0.759723,1.60546e-09,6.92138,0.236573,178.118,0.0462549,2.63962,116.785,17,7,8
46298,4.43067,15,7,3.13165,0.0012487,641337,0.350299,0.879364,0.191331,0.0247514,0.04,0.0680558,0.10938,0.759723,1.60546e-09,6.92157,0.236594,178.118,0.0462549,2.63962,116.785,17,7,8
46299,4.38409,15,7,3.13168,0.00124868,641352,0.350302,0.879367,0.19133,0.0247511,0.04,0.0676089,0.115595,0.759724,1.60546e-09,6.92169,0.23661,178.117,0.0462549,2.63962,116.785,17,7,8
46300,4.13967,15,7,3.1317,0.00124867,641367,0.350305,0.879372,0.19133,0.0247508,0.04,0.0693069,0.109705,0.759724,1.60546e-09,6.92176,0.236623,178.117,0.0462549,2.63962,116.785,17,7,8
46301,3.9748,15,6,3.13172,0.00124865,641382,0.350306,0.879382,0.19133,0.0247505,0.04,0.0740902,0.113089,0.759725,1.60546e-09,6.92188,0.236639,178.117,0.0462548,2.63962,116.785,17,8,7
46302,4.01258,15,7,3.13174,0.00124864,641397,0.350309,0.879385,0.191329,0.0247501,0.04,0.066537,0.103941,0.759726,1.60546e-09,6.92201,0.236657,178.116,0.0462548,2.63962,116.785,17,7,8
46303,3.84504,15,6,3.13176,0.00124862,641412,0.35031,0.879394,0.191329,0.0247498,0.04,0.0730512,0.101058,0.759726,1.60546e-09,6.92218,0.236677,178.116,0.0462548,2.63962,116.785,17,8,7
46304,4.03119,15,6,3.13178,0.00124861,641427,0.350311,0.879404,0.191329,0.0247495,0.04,0.073521,0.11261,0.759727,1.60546e-09,6.92221,0.236686,178.116,0.0462547,2.63962,116.785,17,8,7
46305,4.00753,15,7,3.1318,0.00124859,641442,0.350314,0.879411,0.191328,0.0247492,0.04,0.0713918,0.109597,0.759728,1.60546e-09,6.92242,0.23671,178.115,0.0462546,2.63962,116.785,17,7,8
46306,3.85828,15,6,3.13182,0.00124858,641457,0.350315,0.879422,0.191328,0.0247488,0.04,0.0734936,0.108192,0.759729,1.60546e-09,6.92231,0.236706,178.115,0.0462546,2.63962,116.785,17,8,7
46307,4.15675,15,7,3.13184,0.00124856,641472,0.350318,0.879428,0.191328,0.0247485,0.04,0.0709903,0.118203,0.759729,1.60546e-09,6.92245,0.236724,178.115,0.0462546,2.63962,116.785,17,7,8
46308,4.17511,15,7,3.13187,0.00124855,641487,0.35032,0.879433,0.191328,0.0247482,0.04,0.06959,0.107069,0.75973,1.60546e-09,6.9227,0.236751,178.114,0.0462545,2.63962,116.785,17,7,8
46309,3.79039,16,7,3.13188,0.00124853,641503,0.350323,0.879436,0.191329,0.0247478,0.04,0.143584,0.657976,0.75973,1.60546e-09,6.92294,0.236777,178.114,0.0462545,2.63962,116.785,17,8,7
46310,3.92192,15,7,3.1319,0.00124852,641518,0.350325,0.879441,0.191328,0.0247475,0.04,0.0692657,0.107973,0.75973,1.60546e-09,6.92312,0.236798,178.114,0.0462544,2.63962,116.785,17,7,7
46311,4.21594,15,7,3.13193,0.00124851,641533,0.350328,0.879445,0.191328,0.0247472,0.04,0.0686403,0.104392,0.759731,1.60546e-09,6.92324,0.236814,178.113,0.0462544,2.63962,116.784,17,7,8
46312,3.98833,15,7,3.13195,0.00124849,641548,0.350331,0.879449,0.191328,0.0247469,0.04,0.0680266,0.102637,0.759731,1.60546e-09,6.92352,0.236843,178.113,0.0462543,2.63962,116.784,17,7,8
46313,4.00399,16,7,3.13197,0.00124848,641564,0.350333,0.879453,0.191329,0.0247465,0.04,0.127888,0.527486,0.759731,1.60546e-09,6.92353,0.236851,178.112,0.0462543,2.63962,116.784,17,8,7
46314,4.23183,15,7,3.132,0.00124846,641579,0.350336,0.879459,0.191329,0.0247462,0.04,0.0712581,0.116761,0.759732,1.60546e-09,6.92342,0.236847,178.112,0.0462543,2.63962,116.784,17,7,8
46315,4.08733,15,6,3.13202,0.00124845,641594,0.350337,0.879471,0.191328,0.0247459,0.04,0.076742,0.110012,0.759733,1.60546e-09,6.9236,0.236868,178.112,0.0462542,2.63962,116.784,17,8,6
46316,3.97478,15,7,3.13204,0.00124843,641609,0.35034,0.879476,0.191328,0.0247456,0.04,0.0701331,0.106537,0.759733,1.60546e-09,6.92369,0.236883,178.111,0.0462542,2.63962,116.784,17,7,8
46317,4.26236,15,7,3.13206,0.00124842,641624,0.350342,0.879481,0.191328,0.0247452,0.04,0.068825,0.114838,0.759734,1.60546e-09,6.92381,0.236899,178.111,0.0462542,2.63962,116.784,17,7,8
46318,3.66084,14,6,3.13208,0.0012484,641638,0.350344,0.879487,0.191326,0.0247449,0.04,0.0702204,0.111985,0.759735,1.60546e-09,6.9237,0.236896,178.111,0.0462542,2.63962,116.784,17,7,7
46319,3.96795,14,6,3.13209,0.00124839,641652,0.350346,0.879493,0.191325,0.0247446,0.04,0.0719347,0.116922,0.759735,1.60546e-09,6.92359,0.236892,178.111,0.0462542,2.63962,116.784,17,7,7
46320,4.29723,15,7,3.13212,0.00124838,641667,0.350348,0.879498,0.191324,0.0247443,0.04,0.0690298,0.116784,0.759736,1.60546e-09,6.92366,0.236904,178.11,0.0462542,2.63962,116.784,17,7,8
46321,4.33263,15,7,3.13215,0.00124836,641682,0.350351,0.879503,0.191324,0.024744,0.04,0.0687515,0.116698,0.759736,1.60546e-09,6.92378,0.236921,178.11,0.0462541,2.63962,116.784,17,7,8
46322,4.40448,15,7,3.13218,0.00124835,641697,0.350354,0.87951,0.191324,0.0247437,0.04,0.0730923,0.118001,0.759736,1.60546e-09,6.92401,0.236945,178.11,0.0462541,2.63962,116.784,17,7,8
46323,4.3521,15,7,3.13221,0.00124833,641712,0.350357,0.879514,0.191323,0.0247433,0.04,0.0688008,0.111562,0.759737,1.60546e-09,6.92416,0.236963,178.109,0.0462541,2.63962,116.784,17,7,8
46324,4.3419,15,7,3.13224,0.00124832,641727,0.350359,0.87952,0.191323,0.024743,0.04,0.0716215,0.117251,0.759737,1.60546e-09,6.92425,0.236978,178.109,0.0462541,2.63962,116.784,17,7,8
46325,4.3631,15,7,3.13226,0.0012483,641742,0.350362,0.879525,0.191323,0.0247427,0.04,0.0701006,0.10889,0.759737,1.60546e-09,6.92414,0.236974,178.109,0.0462541,2.63962,116.784,17,7,8
46326,4.45074,15,7,3.13229,0.00124829,641757,0.350365,0.87953,0.191323,0.0247424,0.04,0.0680709,0.115522,0.759738,1.60546e-09,6.92434,0.236997,178.108,0.0462541,2.63962,116.784,17,7,8
46327,4.37382,15,7,3.13232,0.00124827,641772,0.350367,0.879535,0.191322,0.0247421,0.04,0.0701313,0.116392,0.759738,1.60546e-09,6.92454,0.237019,178.108,0.0462541,2.63962,116.784,17,7,8
46328,3.94392,14,7,3.13234,0.00124826,641786,0.350371,0.879536,0.191321,0.0247418,0.04,0.0628597,0.110668,0.759739,1.60546e-09,6.92443,0.237016,178.108,0.0462541,2.63962,116.784,17,6,8
46329,4.04102,14,6,3.13236,0.00124825,641800,0.350372,0.879542,0.191319,0.0247415,0.04,0.0711564,0.119361,0.759739,1.60546e-09,6.92433,0.237013,178.108,0.0462541,2.63962,116.784,17,7,7
46330,3.89071,14,6,3.13238,0.00124823,641814,0.350374,0.879548,0.191318,0.0247412,0.04,0.0698593,0.117555,0.75974,1.60546e-09,6.92422,0.23701,178.108,0.0462542,2.63962,116.783,17,7,7
46331,4.331,15,7,3.13241,0.00124822,641829,0.350377,0.879555,0.191318,0.0247408,0.04,0.0708103,0.11955,0.75974,1.60546e-09,6.92411,0.237007,178.108,0.0462541,2.63961,116.783,17,7,8
46332,4.20958,15,7,3.13243,0.0012482,641844,0.35038,0.879561,0.191317,0.0247405,0.04,0.0706169,0.116029,0.759741,1.60546e-09,6.92419,0.23702,178.107,0.0462541,2.63961,116.783,17,7,8
46333,3.66058,14,6,3.13244,0.00124819,641858,0.350381,0.879566,0.191316,0.0247402,0.04,0.0703316,0.113435,0.759742,1.60546e-09,6.92409,0.237016,178.107,0.0462541,2.63961,116.783,17,7,7
46334,4.12218,15,7,3.13247,0.00124817,641873,0.350384,0.879572,0.191315,0.0247399,0.04,0.0703571,0.112581,0.759742,1.60546e-09,6.92437,0.237045,178.107,0.0462541,2.63961,116.783,17,7,8
46335,4.16225,15,7,3.13249,0.00124816,641888,0.350387,0.879578,0.191315,0.0247396,0.04,0.070733,0.114876,0.759742,1.60546e-09,6.92426,0.237042,178.106,0.0462541,2.63961,116.783,17,7,8
46336,4.40009,15,7,3.13252,0.00124815,641903,0.350389,0.879584,0.191315,0.0247392,0.04,0.0712076,0.113855,0.759743,1.60546e-09,6.92434,0.237056,178.106,0.0462541,2.63961,116.783,17,7,8
46337,4.2068,15,7,3.13254,0.00124813,641918,0.350392,0.879589,0.191315,0.0247389,0.04,0.0692668,0.114422,0.759743,1.60546e-09,6.92465,0.237086,178.106,0.0462541,2.63961,116.783,17,7,8
46338,4.31142,15,7,3.13257,0.00124812,641933,0.350395,0.879594,0.191314,0.0247386,0.04,0.0699053,0.11758,0.759744,1.60546e-09,6.9247,0.237097,178.105,0.046254,2.63961,116.783,17,7,7
46339,4.69613,15,7,3.13261,0.0012481,641948,0.350398,0.8796,0.191314,0.0247383,0.04,0.0710845,0.112581,0.759744,1.60546e-09,6.92475,0.237108,178.105,0.046254,2.63961,116.783,17,7,8
46340,4.17583,15,7,3.13263,0.00124809,641963,0.3504,0.879604,0.191314,0.024738,0.04,0.0690022,0.11301,0.759744,1.60546e-09,6.92483,0.23712,178.105,0.046254,2.63961,116.783,17,7,8
46341,4.2143,15,7,3.13266,0.00124807,641978,0.350403,0.879611,0.191313,0.0247376,0.04,0.0723055,0.114146,0.759745,1.60546e-09,6.92472,0.237117,178.104,0.046254,2.63961,116.783,17,7,8
46342,4.17412,15,7,3.13268,0.00124806,641993,0.350406,0.879615,0.191313,0.0247373,0.04,0.0691153,0.11183,0.759745,1.60546e-09,6.92486,0.237135,178.104,0.046254,2.63961,116.783,17,7,8
46343,4.3776,15,7,3.13271,0.00124804,642008,0.350408,0.87962,0.191313,0.024737,0.04,0.0683703,0.115057,0.759746,1.60546e-09,6.92506,0.237157,178.104,0.046254,2.63961,116.783,17,7,8
46344,4.08434,15,7,3.13273,0.00124803,642023,0.350411,0.879624,0.191312,0.0247367,0.04,0.0686633,0.109873,0.759746,1.60546e-09,6.92514,0.237171,178.103,0.0462539,2.63961,116.783,17,7,8
46345,4.38972,15,8,3.13276,0.00124801,642038,0.350415,0.879625,0.191312,0.0247364,0.04,0.0633576,0.108762,0.759746,1.60546e-09,6.92523,0.237184,178.103,0.0462539,2.63961,116.783,17,6,9
46346,4.3178,15,7,3.13279,0.001248,642053,0.350418,0.879632,0.191312,0.024736,0.04,0.0730251,0.117896,0.759747,1.60546e-09,6.92546,0.237209,178.103,0.0462539,2.63961,116.783,17,7,8
46347,4.2385,15,7,3.13282,0.00124799,642068,0.350421,0.879637,0.191312,0.0247357,0.04,0.0686807,0.11101,0.759747,1.60546e-09,6.9256,0.237227,178.102,0.0462539,2.63961,116.783,17,7,8
46348,4.1778,15,7,3.13284,0.00124797,642083,0.350424,0.879642,0.191311,0.0247354,0.04,0.0687613,0.113496,0.759748,1.60546e-09,6.92571,0.237243,178.102,0.0462539,2.63961,116.783,17,7,8
46349,4.29601,15,7,3.13287,0.00124796,642098,0.350426,0.879647,0.191311,0.0247351,0.04,0.0700032,0.120109,0.759748,1.60546e-09,6.92589,0.237263,178.102,0.0462539,2.63961,116.783,17,7,8
46350,4.5223,15,7,3.1329,0.00124794,642113,0.350429,0.879654,0.191311,0.0247348,0.04,0.0728767,0.116008,0.759748,1.60546e-09,6.92592,0.237272,178.101,0.0462539,2.63961,116.783,17,7,8
46351,4.36182,15,7,3.13293,0.00124793,642128,0.350432,0.879659,0.19131,0.0247344,0.04,0.0695336,0.11989,0.759748,1.60546e-09,6.92604,0.237288,178.101,0.0462538,2.63961,116.783,17,7,8
46352,3.86636,14,6,3.13295,0.00124791,642142,0.350433,0.879665,0.191309,0.0247341,0.04,0.0711393,0.120965,0.759749,1.60546e-09,6.92594,0.237285,178.101,0.0462539,2.63961,116.782,17,7,7
46353,3.97435,14,6,3.13296,0.0012479,642156,0.350435,0.879672,0.191307,0.0247338,0.04,0.0716529,0.112744,0.75975,1.60546e-09,6.92583,0.237282,178.101,0.0462539,2.63961,116.782,17,7,7
46354,4.2571,15,7,3.13299,0.00124789,642171,0.350438,0.879678,0.191307,0.0247335,0.04,0.0700097,0.109765,0.75975,1.60546e-09,6.92603,0.237305,178.1,0.0462539,2.63961,116.782,17,7,8
46355,4.14479,15,7,3.13301,0.00124787,642186,0.350441,0.879683,0.191307,0.0247332,0.04,0.0698788,0.116831,0.759751,1.60546e-09,6.92621,0.237326,178.1,0.0462538,2.63961,116.782,17,7,8
46356,4.23294,15,7,3.13304,0.00124786,642201,0.350443,0.879688,0.191307,0.0247329,0.04,0.0685083,0.108811,0.759751,1.60546e-09,6.92641,0.237348,178.1,0.0462538,2.63961,116.782,17,7,8
46357,4.4191,15,7,3.13307,0.00124784,642216,0.350446,0.879693,0.191306,0.0247326,0.04,0.0706165,0.114126,0.759751,1.60546e-09,6.92657,0.237367,178.099,0.0462538,2.63961,116.782,17,7,8
46358,4.51116,15,7,3.1331,0.00124783,642231,0.350449,0.879698,0.191306,0.0247322,0.04,0.0703655,0.11999,0.759751,1.60546e-09,6.92646,0.237364,178.099,0.0462538,2.63961,116.782,17,7,8
46359,3.88601,14,6,3.13312,0.00124781,642245,0.35045,0.879706,0.191305,0.0247319,0.04,0.0738499,0.118665,0.759752,1.60546e-09,6.92635,0.23736,178.099,0.0462538,2.63961,116.782,17,7,7
46360,3.94986,14,6,3.13314,0.0012478,642259,0.350452,0.879712,0.191303,0.0247316,0.04,0.0709686,0.118499,0.759753,1.60546e-09,6.92625,0.237357,178.099,0.0462538,2.63961,116.782,17,7,7
46361,4.45497,15,8,3.13317,0.00124779,642274,0.350456,0.879713,0.191303,0.0247313,0.04,0.0643348,0.106396,0.759753,1.60546e-09,6.92614,0.237354,178.099,0.0462538,2.63961,116.782,17,6,9
46362,4.26489,15,7,3.13319,0.00124777,642289,0.350459,0.879721,0.191303,0.024731,0.04,0.0731208,0.121907,0.759753,1.60546e-09,6.9264,0.237381,178.098,0.0462538,2.63961,116.782,17,7,8
46363,4.34533,15,7,3.13322,0.00124776,642304,0.350462,0.879725,0.191302,0.0247307,0.04,0.0680508,0.112899,0.759754,1.60546e-09,6.92654,0.2374,178.098,0.0462538,2.63961,116.782,17,7,8
46364,4.39145,15,7,3.13325,0.00124774,642319,0.350464,0.879732,0.191302,0.0247303,0.04,0.0705649,0.112334,0.759754,1.60546e-09,6.92666,0.237415,178.097,0.0462537,2.63961,116.782,17,7,8
46365,4.24977,16,7,3.13328,0.00124773,642335,0.350467,0.879736,0.191303,0.02473,0.04,0.142264,0.638131,0.759754,1.60546e-09,6.92683,0.237436,178.097,0.0462537,2.63961,116.782,17,8,7
46366,4.05994,15,7,3.1333,0.00124771,642350,0.350469,0.879742,0.191303,0.0247297,0.04,0.0714032,0.108583,0.759754,1.60546e-09,6.92671,0.237432,178.097,0.0462537,2.6396,116.782,17,7,8
46367,4.36107,15,7,3.13333,0.0012477,642365,0.350472,0.879747,0.191303,0.0247294,0.04,0.0693651,0.11199,0.759755,1.60546e-09,6.9266,0.237429,178.097,0.0462537,2.6396,116.782,17,7,8
46368,4.44185,15,7,3.13336,0.00124768,642380,0.350475,0.879753,0.191302,0.024729,0.04,0.0695687,0.118082,0.759755,1.60546e-09,6.92683,0.237453,178.096,0.0462536,2.6396,116.782,17,7,8
46369,4.56546,15,8,3.13339,0.00124767,642395,0.350479,0.879753,0.191302,0.0247287,0.04,0.0614078,0.103826,0.759755,1.60546e-09,6.92705,0.237477,178.096,0.0462536,2.6396,116.782,17,6,9
46370,4.39584,15,7,3.13342,0.00124765,642410,0.350482,0.879758,0.191302,0.0247284,0.04,0.0709286,0.117896,0.759756,1.60546e-09,6.92734,0.237507,178.095,0.0462536,2.6396,116.782,17,7,8
46371,3.78091,14,6,3.13344,0.00124764,642424,0.350483,0.879762,0.1913,0.0247281,0.04,0.0683912,0.112368,0.759756,1.60546e-09,6.92724,0.237504,178.095,0.0462536,2.6396,116.782,17,7,7
46372,3.67965,14,7,3.13345,0.00124763,642438,0.350487,0.879762,0.191299,0.0247278,0.04,0.0608464,0.0981042,0.759757,1.60546e-09,6.92713,0.237501,178.095,0.0462536,2.6396,116.781,17,6,8
46373,3.86081,14,7,3.13346,0.00124761,642452,0.35049,0.879761,0.191297,0.0247275,0.04,0.0606912,0.0959639,0.759758,1.60546e-09,6.92703,0.237498,178.095,0.0462536,2.6396,116.781,17,6,8
46374,4.68709,15,7,3.1335,0.0012476,642467,0.350493,0.879767,0.191297,0.0247272,0.04,0.0718163,0.118277,0.759758,1.60546e-09,6.92727,0.237523,178.095,0.0462537,2.6396,116.781,17,7,8
46375,3.82212,15,7,3.13352,0.00124758,642482,0.350495,0.879765,0.191297,0.0247268,0.04,0.130721,0.535557,0.759758,1.60546e-09,6.92716,0.23752,178.095,0.0462538,2.6396,116.781,17,7,7
46376,3.87134,14,7,3.13353,0.00124757,642496,0.350499,0.879765,0.191295,0.0247265,0.04,0.0608365,0.100762,0.759759,1.60546e-09,6.92706,0.237517,178.095,0.0462538,2.6396,116.781,17,6,8
46377,4.23756,15,7,3.13356,0.00124756,642511,0.350501,0.87977,0.191295,0.0247262,0.04,0.0697749,0.119835,0.759759,1.60546e-09,6.92724,0.237538,178.094,0.0462538,2.6396,116.781,17,7,8
46378,3.90693,14,7,3.13358,0.00124754,642525,0.350505,0.87977,0.191294,0.0247259,0.04,0.0629248,0.106242,0.759759,1.60546e-09,6.92714,0.237535,178.094,0.0462539,2.6396,116.781,17,6,8
46379,3.90907,14,6,3.13359,0.00124753,642539,0.350506,0.879776,0.191292,0.0247256,0.04,0.0713724,0.12046,0.75976,1.60546e-09,6.92704,0.237532,178.094,0.0462539,2.63959,116.781,17,7,7
46380,3.912,14,7,3.13361,0.00124751,642553,0.35051,0.879777,0.19129,0.0247253,0.04,0.0638863,0.111365,0.75976,1.60546e-09,6.92693,0.237529,178.094,0.046254,2.63959,116.781,17,6,8
46381,3.99075,14,7,3.13363,0.0012475,642567,0.350513,0.879779,0.191289,0.024725,0.04,0.0663506,0.112206,0.759761,1.60546e-09,6.92683,0.237526,178.094,0.0462541,2.63959,116.781,17,6,8
46382,3.91192,14,7,3.13364,0.00124749,642581,0.350516,0.879779,0.191287,0.0247247,0.04,0.0619553,0.105588,0.759762,1.60546e-09,6.92673,0.237523,178.094,0.0462541,2.63959,116.781,17,6,8
46383,3.80127,14,7,3.13366,0.00124747,642595,0.350519,0.879778,0.191286,0.0247244,0.04,0.0619078,0.107645,0.759762,1.60546e-09,6.92663,0.23752,178.094,0.0462542,2.63959,116.781,17,6,8
46384,3.94057,14,6,3.13368,0.00124746,642609,0.350521,0.879786,0.191284,0.0247241,0.04,0.0745715,0.121536,0.759763,1.60546e-09,6.92653,0.237517,178.094,0.0462542,2.63959,116.781,17,7,7
46385,4.41862,15,8,3.13371,0.00124745,642624,0.350525,0.879784,0.191284,0.0247238,0.04,0.0617964,0.105442,0.759763,1.60546e-09,6.92643,0.237515,178.093,0.0462542,2.63959,116.781,17,6,9
46386,4.02541,14,7,3.13373,0.00124743,642638,0.350529,0.879786,0.191283,0.0247235,0.04,0.0663887,0.11101,0.759764,1.60546e-09,6.92633,0.237512,178.093,0.0462543,2.63959,116.78,17,6,8
46387,3.93666,14,7,3.13374,0.00124742,642652,0.350532,0.879787,0.191281,0.0247232,0.04,0.064812,0.108153,0.759764,1.60546e-09,6.92623,0.237509,178.093,0.0462544,2.63959,116.78,17,6,8
46388,3.92771,14,7,3.13376,0.0012474,642666,0.350535,0.879787,0.19128,0.0247229,0.04,0.0626075,0.106407,0.759765,1.60546e-09,6.92612,0.237506,178.093,0.0462545,2.63959,116.78,17,6,8
46389,4.01904,14,7,3.13378,0.00124739,642680,0.350538,0.879788,0.191278,0.0247226,0.04,0.0682857,0.109145,0.759766,1.60546e-09,6.92603,0.237504,178.093,0.0462545,2.63958,116.78,17,6,8
46390,3.98215,14,7,3.1338,0.00124738,642694,0.350542,0.87979,0.191277,0.0247223,0.04,0.0661877,0.105786,0.759766,1.60546e-09,6.92593,0.237501,178.093,0.0462546,2.63958,116.78,17,6,8
46391,4.07029,14,7,3.13382,0.00124736,642708,0.350545,0.879794,0.191275,0.024722,0.04,0.0703413,0.11192,0.759767,1.60546e-09,6.92583,0.237498,178.093,0.0462547,2.63958,116.78,17,6,8
46392,3.94815,14,7,3.13384,0.00124735,642722,0.350548,0.879794,0.191273,0.0247217,0.04,0.0629765,0.106346,0.759768,1.60546e-09,6.92572,0.237495,178.093,0.0462548,2.63958,116.78,17,6,8
46393,3.76408,14,7,3.13385,0.00124734,642736,0.350551,0.879793,0.191272,0.0247214,0.04,0.0600578,0.0999481,0.759768,1.60546e-09,6.92562,0.237492,178.093,0.0462548,2.63958,116.78,17,6,8
46394,3.99364,14,7,3.13387,0.00124732,642750,0.350555,0.879793,0.19127,0.0247211,0.04,0.0666498,0.112384,0.759769,1.60546e-09,6.92553,0.23749,178.093,0.0462549,2.63958,116.78,17,6,8
