wall_ms,type,valid_ts_ms,x,y,theta,innov_norm
1789393278929,0,1789393278921,-0.305525,-1.07471,-2.99499,0
1789393278980,0,1789393278972,-0.305628,-1.07484,-2.99485,0
1789393279026,0,1789393279018,-0.30572,-1.07495,-2.99461,0
1789393279077,0,1789393279069,-0.305645,-1.07497,-2.99456,0
1789393279132,0,1789393279125,-0.305563,-1.07499,-2.995,0
1789393279192,0,1789393279184,-0.305511,-1.07502,-2.99555,0
1789393279238,0,1789393279232,-0.305478,-1.07503,-2.9953,0
1789393279292,0,1789393279284,-0.305486,-1.07501,-2.99508,0
1789393279337,0,1789393279329,-0.305514,-1.07498,-2.99528,0
1789393279389,0,1789393279382,-0.305524,-1.07501,-2.9951,0
1789393279442,0,1789393279434,-0.30551,-1.07511,-2.99504,0
1789393279495,0,1789393279487,-0.305475,-1.07517,-2.99511,0
1789393279537,0,1789393279530,-0.305412,-1.07515,-2.99526,0
1789393279593,0,1789393279583,-0.305339,-1.07515,-2.99557,0
1789393279641,0,1789393279634,-0.305302,-1.07522,-2.99562,0
1789393279699,0,1789393279691,-0.30526,-1.07531,-2.99547,0
1789393279751,0,1789393279742,-0.305228,-1.07528,-2.99541,0
1789393279800,0,1789393279791,-0.305197,-1.07525,-2.99541,0
1789393279843,0,1789393279836,-0.30524,-1.07524,-2.99507,0
1789393279899,0,1789393279890,-0.305302,-1.07523,-2.99454,0
1789393279951,0,1789393279945,-0.305306,-1.07528,-2.99403,0
1789393280009,0,1789393279999,-0.305269,-1.07538,-2.9935,0
1789393280058,0,1789393280050,-0.305236,-1.07547,-2.99347,0
1789393280107,0,1789393280099,-0.305206,-1.07556,-2.99338,0
1789393280156,0,1789393280145,-0.305184,-1.07563,-2.99408,0
1789393280204,0,1789393280195,-0.305171,-1.07566,-2.99386,0
1789393280254,0,1789393280246,-0.305163,-1.07568,-2.99346,0
1789393280315,0,1789393280307,-0.305185,-1.07561,-2.9936,0
1789393280365,0,1789393280356,-0.305202,-1.07556,-2.99285,0
1789393280412,0,1789393280406,-0.30518,-1.07558,-2.99281,0
1789393280462,0,1789393280452,-0.305158,-1.0756,-2.99277,0
1789393280515,0,1789393280505,-0.305102,-1.07569,-2.99325,0
1789393280560,0,1789393280551,-0.305046,-1.07577,-2.99401,0
1789393280611,0,1789393280602,-0.305066,-1.07577,-2.9943,0
1789393280664,0,1789393280654,-0.30513,-1.0757,-2.99418,0
1789393280717,0,1789393280708,-0.3052,-1.07569,-2.99424,0
1789393280760,0,1789393280753,-0.305261,-1.07572,-2.99423,0
1789393280815,0,1789393280807,-0.3053,-1.07576,-2.99471,0
1789393280867,0,1789393280858,-0.305266,-1.0758,-2.99483,0
1789393280925,0,1789393280918,-0.305225,-1.07583,-2.99472,0
1789393280970,0,1789393280962,-0.305193,-1.07579,-2.99409,0
1789393281024,0,1789393281014,-0.305156,-1.07574,-2.99356,0
1789393281066,0,1789393281059,-0.305151,-1.07585,-2.99334,0
1789393281126,0,1789393281117,-0.305144,-1.07599,-2.99398,0
1789393281178,0,1789393281171,-0.305056,-1.07605,-2.99444,0
1789393281238,0,1789393281230,-0.304936,-1.07609,-2.99469,0
1789393281282,0,1789393281275,-0.304913,-1.07611,-2.99463,0
1789393281333,0,1789393281325,-0.304911,-1.07612,-2.99461,0
1789393281378,0,1789393281372,-0.304905,-1.07611,-2.99458,0
1789393281431,0,1789393281424,-0.304896,-1.07607,-2.99524,0
1789393281477,0,1789393281470,-0.304884,-1.07606,-2.99567,0
1789393281534,0,1789393281526,-0.304861,-1.07612,-2.99595,0
1789393281585,0,1789393281577,-0.304841,-1.07616,-2.99527,0
1789393281643,0,1789393281635,-0.304823,-1.07616,-2.99515,0
1789393281687,0,1789393281679,-0.304809,-1.07616,-2.9948,0
1789393281736,0,1789393281728,-0.30481,-1.07612,-2.99523,0
1789393281784,0,1789393281776,-0.304811,-1.07608,-2.99525,0
1789393281842,0,1789393281834,-0.304831,-1.07607,-2.99566,0
1789393281889,0,1789393281880,-0.304853,-1.07607,-2.9956,0
1789393281938,0,1789393281931,-0.304887,-1.07604,-2.99576,0
1789393281985,0,1789393281977,-0.304922,-1.07599,-2.99566,0
1789393282040,0,1789393282032,-0.304902,-1.07595,-2.99631,0
1789393282095,0,1789393282088,-0.304809,-1.07593,-2.99685,0
1789393282150,0,1789393282141,-0.30477,-1.07587,-2.99608,0
1789393282192,0,1789393282185,-0.304822,-1.07576,-2.99574,0
1789393282244,0,1789393282236,-0.304865,-1.07565,-2.9958,0
1789393282290,0,1789393282282,-0.30483,-1.07568,-2.99581,0
1789393282351,0,1789393282341,-0.304784,-1.07571,-2.99582,0
1789393282404,0,1789393282395,-0.304774,-1.07574,-2.99562,0
1789393282455,0,1789393282444,-0.304767,-1.07576,-2.9959,0
1789393282500,0,1789393282491,-0.304787,-1.07582,-2.99521,0
1789393282552,0,1789393282544,-0.304813,-1.07588,-2.9945,0
1789393282601,0,1789393282592,-0.304852,-1.07601,-2.99476,0
1789393282659,0,1789393282649,-0.304908,-1.07619,-2.99454,0
1789393282702,0,1789393282696,-0.304895,-1.07626,-2.99425,0
1789393282757,0,1789393282748,-0.304826,-1.07624,-2.99396,0
1789393282799,0,1789393282792,-0.304813,-1.07624,-2.99406,0
1789393282855,0,1789393282847,-0.304892,-1.07624,-2.9945,0
1789393282903,0,1789393282897,-0.304964,-1.07625,-2.99489,0
1789393282962,0,1789393282955,-0.305051,-1.07627,-2.99526,0
1789393283009,0,1789393283001,-0.305118,-1.07629,-2.99563,0
1789393283059,0,1789393283053,-0.305227,-1.07632,-2.99517,0
1789393283104,0,1789393283097,-0.30532,-1.07635,-2.99539,0
1789393283163,0,1789393283155,-0.305349,-1.07627,-2.99577,0
1789393283215,0,1789393283207,-0.305344,-1.07616,-2.99594,0
1789393283262,0,1789393283255,-0.3053,-1.07611,-2.99636,0
1789393283306,0,1789393283299,-0.305244,-1.0761,-2.99577,0
1789393283360,0,1789393283352,-0.305228,-1.07607,-2.99591,0
1789393283415,0,1789393283406,-0.305269,-1.07604,-2.99594,0
1789393283468,0,1789393283462,-0.305281,-1.07603,-2.996,0
1789393283522,0,1789393283515,-0.305228,-1.07605,-2.9963,0
1789393283572,0,1789393283562,-0.305171,-1.07607,-2.99607,0
1789393283617,0,1789393283609,-0.30507,-1.07603,-2.99588,0
1789393283670,0,1789393283662,-0.304954,-1.07598,-2.9955,0
1789393283728,0,1789393283720,-0.304912,-1.07591,-2.9963,0
1789393283778,0,1789393283771,-0.304887,-1.07584,-2.99585,0
1789393283822,0,1789393283815,-0.304799,-1.07583,-2.99547,0
1789393283875,0,1789393283868,-0.30469,-1.07583,-2.99547,0
1789393283928,0,1789393283921,-0.304668,-1.07586,-2.9956,0
1789393283980,0,1789393283971,-0.304695,-1.07591,-2.99498,0
1789393284024,0,1789393284017,-0.304689,-1.0759,-2.99457,0
1789393284076,0,1789393284068,-0.304657,-1.07586,-2.99413,0
1789393284125,0,1789393284116,-0.304636,-1.07584,-2.99435,0
1789393284188,0,1789393284178,-0.30463,-1.07587,-2.99437,0
1789393284228,0,1789393284222,-0.304641,-1.0759,-2.99429,0
1789393284277,0,1789393284269,-0.304721,-1.07597,-2.99435,0
1789393284324,0,1789393284316,-0.3048,-1.07604,-2.99428,0
1789393284385,0,1789393284377,-0.304782,-1.0759,-2.99457,0
1789393284433,0,1789393284425,-0.304748,-1.07575,-2.99459,0
1789393284486,0,1789393284479,-0.304725,-1.07573,-2.99406,0
1789393284531,0,1789393284525,-0.304709,-1.07574,-2.99433,0
1789393284582,0,1789393284575,-0.304777,-1.07571,-2.994,0
1789393284631,0,1789393284623,-0.304881,-1.07566,-2.99384,0
1789393284690,0,1789393284684,-0.304971,-1.07565,-2.99355,0
1789393284736,0,1789393284730,-0.304991,-1.0757,-2.99348,0
1789393284785,0,1789393284778,-0.304991,-1.07573,-2.99355,0
1789393284833,0,1789393284824,-0.304956,-1.07572,-2.99369,0
1789393284886,0,1789393284879,-0.304942,-1.0757,-2.99436,0
1789393284939,0,1789393284933,-0.305074,-1.07564,-2.99387,0
1789393284990,0,1789393284984,-0.305198,-1.07558,-2.9945,0
1789393285045,0,1789393285037,-0.305206,-1.07553,-2.99434,0
1789393285096,0,1789393285087,-0.305209,-1.07548,-2.99406,0
1789393285140,0,1789393285134,-0.305292,-1.07548,-2.99361,0
1789393285196,0,1789393285186,-0.305393,-1.07549,-2.99314,0
1789393285239,0,1789393285233,-0.305338,-1.07551,-2.9931,0
1789393285303,0,1789393285295,-0.305191,-1.07555,-2.99341,0
1789393285354,0,1789393285345,-0.305106,-1.07556,-2.99325,0
1789393285405,0,1789393285397,-0.30505,-1.07556,-2.99293,0
1789393285450,0,1789393285441,-0.30503,-1.07556,-2.99275,0
1789393285499,0,1789393285492,-0.305058,-1.07557,-2.99275,0
1789393285544,0,1789393285537,-0.305067,-1.07558,-2.99273,0
1789393285600,0,1789393285592,-0.304999,-1.07553,-2.99277,0
1789393285653,0,1789393285647,-0.30493,-1.07549,-2.99258,0
1789393285704,0,1789393285695,-0.304926,-1.07562,-2.99263,0
1789393285749,0,1789393285742,-0.304923,-1.07575,-2.99309,0
1789393285805,0,1789393285796,-0.304856,-1.0757,-2.99309,0
1789393285854,0,1789393285847,-0.304776,-1.07561,-2.99322,0
1789393285910,0,1789393285900,-0.304735,-1.07559,-2.99296,0
1789393285950,0,1789393285943,-0.30472,-1.07561,-2.99295,0
1789393286000,0,1789393285993,-0.3047,-1.07563,-2.99313,0
1789393286056,0,1789393286047,-0.304674,-1.07565,-2.99331,0
1789393286115,0,1789393286108,-0.304645,-1.07564,-2.99317,0
1789393286162,0,1789393286155,-0.304622,-1.07556,-2.99301,0
1789393286213,0,1789393286204,-0.304601,-1.0755,-2.9928,0
1789393286256,0,1789393286249,-0.304593,-1.0755,-2.99241,0
1789393286314,0,1789393286304,-0.304584,-1.07551,-2.99259,0
1789393286372,0,1789393286365,-0.30451,-1.07555,-2.99265,0
1789393286426,0,1789393286417,-0.304437,-1.07558,-2.99273,0
1789393286478,0,1789393286468,-0.304476,-1.07559,-2.99239,0
1789393286523,0,1789393286516,-0.304532,-1.0756,-2.99294,0
1789393286572,0,1789393286564,-0.304532,-1.07565,-2.99315,0
1789393286624,0,1789393286616,-0.304506,-1.07572,-2.99366,0
1789393286676,0,1789393286671,-0.304437,-1.07575,-2.99375,0
1789393286730,0,1789393286723,-0.304325,-1.07573,-2.99298,0
1789393286782,0,1789393286775,-0.304247,-1.07575,-2.99278,0
1789393286831,0,1789393286823,-0.304242,-1.07587,-2.99302,0
1789393286882,0,1789393286874,-0.30424,-1.07598,-2.99267,0
1789393286939,0,1789393286932,-0.304258,-1.07596,-2.99265,0
1789393286983,0,1789393286976,-0.304271,-1.07595,-2.992,0
1789393287034,0,1789393287026,-0.304278,-1.076,-2.99161,0
1789393287078,0,1789393287072,-0.304284,-1.07605,-2.99211,0
1789393287141,0,1789393287132,-0.304208,-1.07602,-2.99234,0
1789393287188,0,1789393287179,-0.304123,-1.07596,-2.99275,0
1789393287234,0,1789393287227,-0.304069,-1.07591,-2.99348,0
1789393287289,0,1789393287282,-0.304022,-1.07586,-2.99375,0
1789393287345,0,1789393287334,-0.304014,-1.0759,-2.99417,0
1789393287396,0,1789393287388,-0.304043,-1.07603,-2.9943,0
1789393287452,0,1789393287442,-0.304015,-1.07613,-2.99417,0
1789393287501,0,1789393287492,-0.303877,-1.07616,-2.99354,0
1789393287549,0,1789393287543,-0.30376,-1.0762,-2.99422,0
1789393287596,0,1789393287589,-0.303768,-1.07626,-2.99372,0
1789393287656,0,1789393287649,-0.303778,-1.07634,-2.99258,0
1789393287701,0,1789393287694,-0.30375,-1.07635,-2.99264,0
1789393287754,0,1789393287744,-0.303717,-1.07637,-2.9927,0
1789393287798,0,1789393287790,-0.303649,-1.0763,-2.99244,0
1789393287853,0,1789393287843,-0.303564,-1.07621,-2.99254,0
1789393287904,0,1789393287895,-0.303518,-1.07614,-2.99191,0
1789393287951,0,1789393287944,-0.303494,-1.07608,-2.99087,0
1789393287998,0,1789393287990,-0.303519,-1.07605,-2.99086,0
1789393288057,0,1789393288050,-0.303606,-1.07604,-2.99073,0
1789393288105,0,1789393288099,-0.303653,-1.07604,-2.99065,0
1789393288157,0,1789393288149,-0.30366,-1.07607,-2.99072,0
1789393288204,0,1789393288195,-0.303668,-1.0761,-2.99078,0
1789393288256,0,1789393288248,-0.303689,-1.07612,-2.99083,0
1789393288312,0,1789393288305,-0.303713,-1.07614,-2.99089,0
1789393288362,0,1789393288355,-0.303851,-1.07627,-2.99065,0
1789393288410,0,1789393288401,-0.303978,-1.07639,-2.99055,0
1789393288457,0,1789393288450,-0.303941,-1.07637,-2.9905,0
1789393288507,0,1789393288498,-0.30388,-1.07633,-2.99019,0
1789393288562,0,1789393288552,-0.303867,-1.0763,-2.99045,0
1789393288612,0,1789393288603,-0.303885,-1.0763,-2.99008,0
1789393288667,0,1789393288656,-0.3039,-1.07633,-2.98978,0
1789393288707,0,1789393288700,-0.303907,-1.0764,-2.98982,0
1789393288758,0,1789393288751,-0.30392,-1.07645,-2.99019,0
1789393288805,0,1789393288798,-0.30394,-1.07644,-2.99095,0
1789393288868,0,1789393288862,-0.303969,-1.07642,-2.99178,0
1789393288917,0,1789393288911,-0.303996,-1.07639,-2.99175,0
1789393288970,0,1789393288962,-0.304025,-1.07636,-2.99171,0
1789393289015,0,1789393289007,-0.304017,-1.07636,-2.99121,0
1789393289074,0,1789393289067,-0.304006,-1.07636,-2.99101,0
1789393289117,0,1789393289111,-0.304004,-1.07645,-2.99114,0
1789393289171,0,1789393289163,-0.304001,-1.07655,-2.99126,0
1789393289214,0,1789393289208,-0.304059,-1.07663,-2.99103,0
1789393289277,0,1789393289268,-0.304164,-1.07672,-2.99036,0
1789393289330,0,1789393289321,-0.304252,-1.07681,-2.99043,0
1789393289379,0,1789393289372,-0.304331,-1.07692,-2.99054,0
1789393289424,0,1789393289417,-0.304378,-1.07697,-2.99052,0
1789393289488,0,1789393289480,-0.304394,-1.07694,-2.99067,0
1789393289530,0,1789393289523,-0.304417,-1.07694,-2.99071,0
1789393289579,0,1789393289573,-0.304505,-1.07707,-2.99062,0
1789393289633,0,1789393289625,-0.304597,-1.0772,-2.9905,0
1789393289687,0,1789393289678,-0.304543,-1.07723,-2.99044,0
1789393289728,0,1789393289721,-0.304494,-1.07725,-2.99067,0
1789393289779,0,1789393289770,-0.30451,-1.07726,-2.99064,0
1789393289830,0,1789393289821,-0.304538,-1.07726,-2.99058,0
1789393289885,0,1789393289877,-0.304448,-1.07729,-2.99038,0
1789393289930,0,1789393289923,-0.304312,-1.07733,-2.98999,0
1789393289984,0,1789393289974,-0.304175,-1.07739,-2.98991,0
1789393290036,0,1789393290029,-0.304043,-1.07749,-2.98954,0
1789393290090,0,1789393290081,-0.303942,-1.07756,-2.98932,0
1789393290132,0,1789393290124,-0.303898,-1.0776,-2.98912,0
1789393290185,0,1789393290176,-0.303858,-1.07764,-2.98902,0
1789393290237,0,1789393290230,-0.30389,-1.07764,-2.98909,0
1789393290290,0,1789393290283,-0.30392,-1.07765,-2.98916,0
1789393290345,0,1789393290336,-0.303993,-1.07766,-2.98903,0
1789393290394,0,1789393290386,-0.304062,-1.07768,-2.98892,0
1789393290439,0,1789393290433,-0.30403,-1.07773,-2.98918,0
1789393290488,0,1789393290482,-0.303987,-1.07779,-2.98915,0
1789393290537,0,1789393290530,-0.303989,-1.07775,-2.98935,0
1789393290599,0,1789393290591,-0.304014,-1.07764,-2.98987,0
1789393290640,0,1789393290634,-0.304001,-1.07758,-2.98996,0
1789393290692,0,1789393290684,-0.303961,-1.07752,-2.98955,0
1789393290743,0,1789393290735,-0.303913,-1.07749,-2.98991,0
1789393290800,0,1789393290791,-0.30384,-1.07752,-2.98963,0
1789393290853,0,1789393290846,-0.303778,-1.07755,-2.9902,0
1789393290906,0,1789393290897,-0.303759,-1.07757,-2.99022,0
1789393290950,0,1789393290942,-0.303743,-1.07759,-2.99039,0
1789393291001,0,1789393290995,-0.303768,-1.07762,-2.99024,0
1789393291050,0,1789393291040,-0.30379,-1.07765,-2.99018,0
1789393291109,0,1789393291099,-0.303828,-1.07762,-2.99028,0
1789393291150,0,1789393291143,-0.303859,-1.07759,-2.99024,0
1789393291203,0,1789393291195,-0.30385,-1.07764,-2.99062,0
1789393291253,0,1789393291247,-0.303817,-1.07773,-2.99086,0
1789393291307,0,1789393291297,-0.303803,-1.0778,-2.9905,0
1789393291351,0,1789393291344,-0.303808,-1.07786,-2.98981,0
1789393291410,0,1789393291403,-0.303815,-1.07792,-2.98939,0
1789393291458,0,1789393291450,-0.303826,-1.07795,-2.98937,0
1789393291510,0,1789393291501,-0.303852,-1.07797,-2.98923,0
1789393291554,0,1789393291545,-0.303941,-1.07797,-2.98964,0
1789393291613,0,1789393291604,-0.304061,-1.07797,-2.98977,0
1789393291664,0,1789393291657,-0.304051,-1.07797,-2.9899,0
1789393291717,0,1789393291709,-0.304036,-1.07798,-2.98992,0
1789393291760,0,1789393291752,-0.304083,-1.07795,-2.99027,0
1789393291810,0,1789393291803,-0.30414,-1.07791,-2.98983,0
1789393291868,0,1789393291860,-0.304228,-1.07792,-2.98955,0
1789393291924,0,1789393291915,-0.30432,-1.07795,-2.98947,0
1789393291964,0,1789393291956,-0.304334,-1.07803,-2.99,0
1789393292015,0,1789393292006,-0.30431,-1.07816,-2.99003,0
1789393292061,0,1789393292053,-0.304303,-1.07825,-2.99006,0
1789393292114,0,1789393292105,-0.304325,-1.07826,-2.99014,0
1789393292166,0,1789393292160,-0.304359,-1.07827,-2.99023,0
1789393292217,0,1789393292210,-0.304439,-1.0783,-2.99045,0
1789393292261,0,1789393292256,-0.304512,-1.07832,-2.98992,0
1789393292314,0,1789393292308,-0.304551,-1.07831,-2.98985,0
1789393292365,0,1789393292357,-0.304586,-1.0783,-2.98978,0
1789393292423,0,1789393292415,-0.304626,-1.0783,-2.98979,0
1789393292473,0,1789393292465,-0.304658,-1.07831,-2.98981,0
1789393292519,0,1789393292510,-0.304667,-1.07837,-2.98952,0
1789393292563,0,1789393292557,-0.304669,-1.07846,-2.98999,0
1789393292620,0,1789393292612,-0.304678,-1.07853,-2.99005,0
1789393292675,0,1789393292667,-0.304696,-1.07857,-2.98992,0
1789393292726,0,1789393292718,-0.30469,-1.0786,-2.99024,0
1789393292770,0,1789393292762,-0.304646,-1.07861,-2.9899,0
1789393292823,0,1789393292816,-0.304602,-1.07864,-2.9894,0
1789393292874,0,1789393292867,-0.304608,-1.07872,-2.98965,0
1789393292937,0,1789393292929,-0.304615,-1.07882,-2.99031,0
1789393292985,0,1789393292978,-0.304524,-1.07891,-2.99048,0
1789393293036,0,1789393293028,-0.30443,-1.079,-2.99059,0
1789393293081,0,1789393293074,-0.304385,-1.07901,-2.99034,0
1789393293143,0,1789393293135,-0.304327,-1.07902,-2.99035,0
1789393293187,0,1789393293180,-0.304343,-1.0791,-2.98992,0
1789393293238,0,1789393293230,-0.30438,-1.07922,-2.98997,0
1789393293284,0,1789393293275,-0.304392,-1.07925,-2.98996,0
1789393293331,0,1789393293324,-0.304385,-1.07922,-2.98992,0
1789393293383,0,1789393293375,-0.304362,-1.07918,-2.9898,0
1789393293441,0,1789393293433,-0.304296,-1.0791,-2.99017,0
1789393293485,0,1789393293476,-0.304259,-1.07906,-2.9901,0
1789393293538,0,1789393293528,-0.304275,-1.07909,-2.99009,0
1789393293583,0,1789393293574,-0.304289,-1.07912,-2.99008,0
1789393293640,0,1789393293633,-0.304311,-1.07907,-2.99054,0
1789393293683,0,1789393293677,-0.304327,-1.07902,-2.99086,0
1789393293742,0,1789393293732,-0.304344,-1.07897,-2.99132,0
1789393293791,0,1789393293784,-0.304359,-1.07893,-2.9907,0
1789393293842,0,1789393293834,-0.304353,-1.07889,-2.99101,0
1789393293883,0,1789393293877,-0.304339,-1.07885,-2.99157,0
1789393293937,0,1789393293929,-0.304406,-1.07877,-2.99149,0
1789393293983,0,1789393293977,-0.304549,-1.07864,-2.99164,0
1789393294049,0,1789393294041,-0.304717,-1.07854,-2.99202,0
1789393294097,0,1789393294090,-0.304794,-1.07861,-2.99156,0
1789393294149,0,1789393294142,-0.304855,-1.07866,-2.9915,0
1789393294195,0,1789393294188,-0.304809,-1.07858,-2.99193,0
1789393294252,0,1789393294244,-0.304752,-1.07848,-2.99214,0
1789393294299,0,1789393294292,-0.304749,-1.07859,-2.99223,0
1789393294360,0,1789393294354,-0.304744,-1.07873,-2.99292,0
1789393294402,0,1789393294397,-0.304717,-1.07868,-2.99267,0
1789393294453,0,1789393294446,-0.304686,-1.07861,-2.992,0
1789393294502,0,1789393294494,-0.304665,-1.07858,-2.99168,0
1789393294560,0,1789393294551,-0.304644,-1.07856,-2.99137,0
1789393294609,0,1789393294601,-0.304625,-1.07853,-2.99162,0
1789393294662,0,1789393294652,-0.304605,-1.07849,-2.9913,0
1789393294703,0,1789393294696,-0.30458,-1.07847,-2.99188,0
1789393294758,0,1789393294750,-0.304533,-1.07846,-2.99192,0
1789393294811,0,1789393294803,-0.304499,-1.07846,-2.99211,0
1789393294866,0,1789393294860,-0.304523,-1.07844,-2.99208,0
1789393294916,0,1789393294905,-0.304542,-1.07842,-2.99206,0
1789393294968,0,1789393294957,-0.30447,-1.07832,-2.99237,0
1789393295011,0,1789393295004,-0.304405,-1.07822,-2.99263,0
1789393295068,0,1789393295060,-0.304366,-1.07828,-2.99285,0
1789393295114,0,1789393295106,-0.304346,-1.07837,-2.99303,0
1789393295168,0,1789393295159,-0.304344,-1.07836,-2.99283,0
1789393295214,0,1789393295205,-0.304352,-1.0783,-2.99277,0
1789393295272,0,1789393295262,-0.304435,-1.07827,-2.9927,0
1789393295316,0,1789393295309,-0.304574,-1.07831,-2.99269,0
1789393295371,0,1789393295361,-0.304694,-1.07836,-2.99235,0
1789393295423,0,1789393295414,-0.304741,-1.07843,-2.99252,0
1789393295476,0,1789393295469,-0.304781,-1.07848,-2.99249,0
1789393295528,0,1789393295520,-0.304773,-1.0785,-2.99242,0
1789393295577,0,1789393295568,-0.304766,-1.07851,-2.99236,0
1789393295620,0,1789393295614,-0.304857,-1.07853,-2.9928,0
1789393295679,0,1789393295672,-0.304976,-1.07856,-2.9923,0
1789393295727,0,1789393295720,-0.304935,-1.07859,-2.99224,0
1789393295776,0,1789393295769,-0.304877,-1.07862,-2.99191,0
1789393295823,0,1789393295816,-0.304802,-1.07857,-2.99144,0
1789393295876,0,1789393295869,-0.304708,-1.07847,-2.99111,0
1789393295935,0,1789393295926,-0.304646,-1.07842,-2.99159,0
1789393295990,0,1789393295982,-0.304635,-1.07843,-2.99251,0
1789393296040,0,1789393296033,-0.304635,-1.07845,-2.99251,0
1789393296087,0,1789393296080,-0.304653,-1.07847,-2.99286,0
1789393296137,0,1789393296130,-0.304677,-1.07849,-2.99336,0
1789393296195,0,1789393296186,-0.304727,-1.07849,-2.99388,0
1789393296239,0,1789393296232,-0.304767,-1.07848,-2.99332,0
1789393296290,0,1789393296282,-0.304834,-1.07851,-2.99355,0
1789393296335,0,1789393296328,-0.304895,-1.07853,-2.99372,0
1789393296395,0,1789393296387,-0.304966,-1.07851,-2.99444,0
1789393296444,0,1789393296435,-0.30502,-1.07849,-2.9944,0
1789393296495,0,1789393296486,-0.304987,-1.07843,-2.9951,0
1789393296539,0,1789393296531,-0.30492,-1.07837,-2.9947,0
1789393296592,0,1789393296584,-0.3049,-1.07834,-2.99484,0
1789393296643,0,1789393296637,-0.304947,-1.07838,-2.99513,0
1789393296696,0,1789393296690,-0.30496,-1.07841,-2.99513,0
1789393296740,0,1789393296733,-0.304912,-1.07842,-2.99517,0
1789393296796,0,1789393296787,-0.304851,-1.07842,-2.99518,0
1789393296847,0,1789393296840,-0.304785,-1.07837,-2.99473,0
1789393296902,0,1789393296895,-0.304715,-1.07833,-2.99512,0
1789393296953,0,1789393296943,-0.304844,-1.07834,-2.99563,0
1789393297002,0,1789393296993,-0.304979,-1.07835,-2.9961,0
1789393297046,0,1789393297039,-0.304992,-1.07834,-2.99561,0
1789393297098,0,1789393297090,-0.304997,-1.07834,-2.99631,0
1789393297153,0,1789393297145,-0.304959,-1.07834,-2.99626,0
1789393297206,0,1789393297199,-0.304895,-1.07836,-2.99587,0
1789393297249,0,1789393297243,-0.304879,-1.07836,-2.99602,0
1789393297302,0,1789393297294,-0.30489,-1.07837,-2.99596,0
1789393297349,0,1789393297342,-0.304891,-1.07836,-2.99591,0
1789393297409,0,1789393297403,-0.304868,-1.07835,-2.99584,0
1789393297460,0,1789393297455,-0.304853,-1.07833,-2.99566,0
1789393297515,0,1789393297506,-0.304864,-1.07825,-2.99554,0
1789393297557,0,1789393297550,-0.304872,-1.07819,-2.99539,0
1789393297610,0,1789393297603,-0.304833,-1.07815,-2.99503,0
1789393297663,0,1789393297655,-0.304793,-1.07811,-2.99499,0
1789393297712,0,1789393297705,-0.304765,-1.07819,-2.995,0
1789393297758,0,1789393297752,-0.30474,-1.07827,-2.99487,0
1789393297817,0,1789393297810,-0.3048,-1.07836,-2.9949,0
1789393297866,0,1789393297858,-0.304903,-1.07841,-2.995,0
1789393297919,0,1789393297909,-0.304988,-1.07842,-2.99636,0
1789393297970,0,1789393297962,-0.305052,-1.07839,-2.99642,0
1789393298023,0,1789393298015,-0.305127,-1.07837,-2.99645,0
1789393298067,0,1789393298060,-0.305209,-1.07834,-2.99649,0
1789393298117,0,1789393298108,-0.305283,-1.07831,-2.9967,0
1789393298164,0,1789393298156,-0.305288,-1.07828,-2.99664,0
1789393298226,0,1789393298217,-0.305294,-1.07824,-2.99729,0
1789393298279,0,1789393298271,-0.30531,-1.07827,-2.99672,0
1789393298335,0,1789393298325,-0.305326,-1.07831,-2.99659,0
1789393298375,0,1789393298367,-0.305307,-1.07839,-2.99648,0
1789393298428,0,1789393298419,-0.305284,-1.07848,-2.99657,0
1789393298471,0,1789393298465,-0.305295,-1.07848,-2.99612,0
1789393298532,0,1789393298524,-0.305322,-1.07844,-2.99599,0
1789393298578,0,1789393298571,-0.305377,-1.0784,-2.99589,0
1789393298628,0,1789393298620,-0.305464,-1.07835,-2.99657,0
1789393298672,0,1789393298664,-0.30553,-1.07833,-2.9966,0
1789393298727,0,1789393298721,-0.305591,-1.07837,-2.99676,0
1789393298784,0,1789393298778,-0.305646,-1.0784,-2.99662,0
1789393298837,0,1789393298831,-0.305661,-1.07841,-2.99657,0
1789393298882,0,1789393298874,-0.305674,-1.07842,-2.99654,0
1789393298931,0,1789393298923,-0.305672,-1.07837,-2.99705,0
1789393298979,0,1789393298970,-0.305671,-1.07833,-2.99649,0
1789393299041,0,1789393299033,-0.305711,-1.07828,-2.9957,0
1789393299089,0,1789393299082,-0.305757,-1.07826,-2.99545,0
1789393299145,0,1789393299138,-0.305798,-1.0783,-2.99495,0
1789393299193,0,1789393299187,-0.305828,-1.07838,-2.99476,0
1789393299246,0,1789393299238,-0.305905,-1.07844,-2.99468,0
1789393299289,0,1789393299282,-0.306012,-1.07849,-2.99424,0
1789393299350,0,1789393299341,-0.306131,-1.07852,-2.9946,0
1789393299398,0,1789393299390,-0.306175,-1.07848,-2.99499,0
1789393299448,0,1789393299439,-0.306213,-1.07846,-2.99505,0
1789393299495,0,1789393299488,-0.306217,-1.07848,-2.99497,0
1789393299554,0,1789393299545,-0.306222,-1.07851,-2.99488,0
1789393299601,0,1789393299594,-0.3063,-1.07857,-2.99453,0
1789393299660,0,1789393299651,-0.306392,-1.07865,-2.99447,0
1789393299702,0,1789393299695,-0.306369,-1.07868,-2.99446,0
1789393299751,0,1789393299745,-0.306341,-1.07872,-2.99408,0
1789393299802,0,1789393299793,-0.306269,-1.07868,-2.9945,0
