room,sigma,error
240,0.0270368,0.015327418699833117
240,0.026188,0.028816016188918187
240,0.0363759,0.032385073722318226
240,0.0357665,0.011858284024258993
240,0.0325604,0.0032784447532328777
240,0.0350685,0.02695900962572655
240,0.0261323,0.027645725257261774
240,0.0271724,0.01847207070146706
241,0.0230893,0.016434317752800166
241,0.0238214,0.005649867255077766
241,0.0223399,0.007992468290809874
241,0.0264699,0.003507732948786649
241,0.0264122,0.009107711018692571
241,0.0593895,0.008857702862480936
241,0.0503345,0.006900507227733856
241,0.023542,0.017963563120940024
242,0.0220204,0.013945099497673223
242,0.0231305,0.02240543014539128
242,0.0240399,0.0197500632910378
242,0.0548764,0.005276337905214085
242,0.0740417,0.011884224070590291
242,0.0320416,0.01428247177487135
243,0.0243034,0.20452592818515716
243,0.0236626,0.020399294105434423
243,0.0216404,0.02739459983281346
243,0.0280932,0.02298238020745443
243,0.0527883,0.036988960515267136
243,0.0548525,0.03624496930609821
243,0.0267247,0.03932867783183168
243,0.0226329,0.04890288437301034
244,0.0229641,0.022929555163587634
244,0.862323,0.08428587188847234
244,0.684203,0.0872532939206307
244,0.0221735,0.015465189943870644
244,0.0234239,0.008403719414639563
244,0.0225967,0.01685790615705305
245,0.0222778,0.02019758896502232
245,0.0222778,0.20408992527804987
245,0.0230877,0.02751133948029431
245,0.0244803,0.004966367413915234
245,0.0289022,0.01663409526514741
245,0.0272319,0.02813742880932778
246,0.022211,0.006267264155913967
246,0.0240681,0.00526425683264061
246,0.0233659,0.008450000000000218
246,0.0293108,0.00678681692695493
246,0.0344657,0.013258014972084202
246,0.0382594,0.014041755588245624
247,0.0342163,0.013879655903875816
247,0.0234828,0.016637180290241367
247,0.0229246,0.017064975945192528
247,0.0241287,0.01236236579340705
247,0.0301884,0.008292013748782572
247,0.0281757,0.010741748694230138
248,0.0474686,0.3573217291181716
248,0.223259,0.4912589477047722
248,0.758335,0.2376284059198317
248,0.429191,0.3314124469599778
248,0.0202655,0.07004536841219403
248,0.0202655,0.12233039503328674
249,0.0241512,0.007313042868737983
249,0.0305783,0.004305275833207487
249,0.0371231,0.0023468966743340333
249,0.0302163,0.00169144908288718
249,0.022846,0.008348568739610622
249,0.0242264,0.00989499717028727
250,0.0225771,0.016220323671246602
250,0.0226379,0.030751638980711194
250,0.0231707,0.027053317726297703
250,0.0276341,0.00571312874089162
250,0.031916,0.013259644453755076
250,0.0294992,0.015258915426726662
251,0.0230566,0.014803898135288599
251,0.0231218,0.0030263013729633003
251,0.0236631,0.007010599118478099
251,0.039371,0.012800265622243881
251,0.0339507,0.009782371900515686
251,0.0235635,0.013298014889448637
252,0.297904,0.007399844592962708
252,0.206577,0.0052739833143459845
252,0.0354137,0.0071322436862464415
252,0.0249746,0.001260039681914637
252,0.0227701,0.00795268508115315
252,0.0216444,0.010321443697467972
253,0.0233148,0.04978236334285452
253,0.0233394,0.056018900381924246
253,0.0238144,0.02773082220201885
253,0.0216002,0.025150031809125614
253,0.240767,0.0335125051286831
253,0.264098,0.032617622537518015
253,0.0451922,0.04901147314660118
253,0.042744,0.04271761346330101
254,0.0217382,0.00950041051744609
254,0.022729,0.012034118164618374
254,0.0229654,0.0077881576768834785
254,0.0285251,0.006470061823506624
254,0.0253983,0.007900841727309621
254,0.0239139,0.004263906659391112
255,0.0236343,0.025676900124431037
255,0.0234274,0.03150899554095635
255,0.0222499,0.00303041251317379
255,0.024522,0.02163116790651857
255,0.029084,0.012744409911800555
255,0.028795,0.0033400073353212173
255,0.0244593,0.06716709206151494
255,0.0233848,0.058077159882349856
256,0.0225216,0.18321931366534533
256,0.0217655,0.16596298924760294
256,0.0207096,0.11764352747176528
256,0.020832,0.10164487576361121
256,0.56974,0.14810306373941082
256,0.726512,0.1257498693279638
256,0.0225216,0.03968475903920813
256,0.0225216,0.06095295316881732
257,0.0317527,0.03492094643620051
257,0.031624,0.034983038747370306
257,0.0271552,0.012971526510014165
257,0.0298049,0.012666005684508102
257,0.0268914,0.018075934277375253
257,0.0248345,0.018428309743435244
258,0.0240537,0.004867494221876435
258,0.0241406,0.010453114368455007
258,0.0257415,0.15323976572678535
258,0.0338433,0.005188111409752064
258,0.028947,0.01507317153090225
258,0.0224434,0.013011845987407096
259,0.0227615,0.012756214171924248
259,0.0260331,0.012120668298406611
259,0.02622,0.014047090125716442
259,0.0312953,0.01535750061045076
259,0.0248825,0.01404314779527704
259,0.0225937,0.013217129037729525
260,0.109676,0.06852212781284545
260,0.109676,0.06456395588871608
260,0.0207102,0.18149627131156157
260,0.020705,0.2167372897219115
260,0.0218779,0.2390269499533471
260,0.0349815,0.27687265498058833
260,0.0397326,0.2943401976353211
260,0.0307398,0.26314956070645457
261,0.630271,0.18923878777882747
261,0.964,0.1480766747330584
261,0.879248,0.17090049619588593
261,0.0264316,0.2537413620204637
261,0.0224168,0.4905609609416554
261,0.0321464,0.4958217673721071
261,0.0263937,0.3484988044757111
261,0.576431,0.20836606177590458
262,0.024346,0.07398006015136802
262,0.0223929,0.003873512617766814
262,0.021544,0.005207350573948296
262,0.0478151,0.00873985125731577
262,0.114693,0.04959516105427998
262,0.132543,0.04986326303001055
263,0.0224796,0.019455675264559626
263,0.0224796,0.2930503037022824
263,0.0246592,0.03642541008691609
263,0.0385178,0.015187590328949313
263,0.0336636,0.014065311941084003
263,0.0244519,0.01680621313681359
264,0.032997,0.03575268561940485
264,0.0234589,0.006651641677059852
264,0.0235017,0.015784047136270123
264,0.0231423,0.020839467363634623
264,0.0223479,0.014133170203461208
264,0.0223479,0.20901470278666992
265,0.0294384,0.052472135996164605
265,0.0296181,0.05234826453665874
265,0.0253088,0.009121798068363435
265,0.0252961,0.015788888497928033
265,0.028988,0.02600050578354217
265,0.026589,0.018976867523382356
266,0.0237963,0.0038928138922888654
266,0.0342646,0.0073954039781475925
266,0.0408719,0.014519469032991566
266,0.0340152,0.013119024392080443
266,0.0239506,0.004486423965699301
266,0.0232311,0.001667213243708559
267,0.027342,0.054548680094021966
267,0.0244524,0.03831449986623878
267,0.0245115,0.03647544516520653
267,0.0240616,0.03275033434943794
267,0.0257587,0.04709002548311051
267,0.0222885,0.03591533655696421
267,0.0231608,0.05281122702607893
267,0.023386,0.05727321538031536
267,0.0226919,0.054015779176089004
267,0.0266038,0.07325717166257523
268,0.0497237,0.027201948459623253
268,0.0261014,0.012200545069790982
268,0.0250887,0.013607711379949679
268,0.0222238,0.016831762860734414
268,0.0248964,0.030551276569073166
268,0.142241,0.03859056879601508
268,0.0443708,0.020869880306317028
268,0.0364918,0.0233555175493931
269,0.0230559,0.059618757115525424
269,0.0230277,0.04452809113357539
269,0.0223851,0.034683050615538426
269,0.987612,0.06927575119765972
269,0.843674,0.035675413438389175
269,0.843674,0.029476180213860958
269,0.987612,0.0834250471980687
269,0.0229827,0.055101920111734426
270,0.0238151,0.11774551303557157
270,0.0212687,0.024373732705722215
270,0.0227419,0.025495897238772044
270,0.0361041,0.019359379380806726
270,0.0310672,0.01688878142466122
270,0.0264371,0.009178329478178529
271,0.0230868,0.05275244070182909
271,0.065671,0.03480209763792994
271,0.073844,0.039139018894193
271,0.0247011,0.027712497180874988
271,0.0234033,0.01570285642805135
271,0.0227684,0.05013947347150754
272,0.0266609,0.004800374985352849
272,0.032624,0.0031672960076381002
272,0.0394707,0.005796001121462994
272,0.0297497,0.004603618142287582
272,0.024694,0.0016205246064163322
272,0.0304236,0.0032359542642010426
272,0.0264473,0.009066714730264741
272,0.0263849,0.010183510003923008
273,0.0235917,0.017906786423029925
273,0.0225465,0.03157370108175472
273,0.0226214,0.06601768323714526
273,0.0228171,0.053735724653158
273,0.0385719,0.04802071541532893
273,0.0388516,0.027887911072721247
273,0.0229635,0.04192731906525849
273,0.0239481,0.06131761573968765
274,0.0344341,0.0037922288960449586
274,0.023569,0.004450674106244643
274,0.0218839,0.009646937337828738
274,0.0247036,0.006035895625340092
274,0.0286307,0.00988575237399756
274,0.0297947,0.013460315746668014
274,0.0488917,0.010120874468147502
274,0.0389739,0.009082378543090897
274,0.0852487,0.006615430749391791
274,0.118461,0.0065527506438136035
275,0.0227208,0.012836670128970492
275,0.0251836,0.007513354776662707
275,0.0252385,0.006848863044330904
275,0.0292489,0.0016217385732602823
275,0.0258691,0.01110454411491104
275,0.0229564,0.007561514398584466
275,0.027093,0.004768399731565974
275,0.027184,0.01602847466230004
276,0.023406,0.02065373573957031
276,0.0217512,0.030866865730099797
276,0.0226027,0.024929119519148765
276,0.0228226,0.011808846217984318
276,0.0255642,0.01879466413639788
276,0.0306018,0.01312393233752712
276,0.0272635,0.011833004690271822
276,0.0240113,0.045403331375571884
276,0.0267776,0.04635423442362115
276,0.0331253,0.019804577980861136
276,0.0270771,0.015250812470160175
276,0.0233883,0.0038756549123986103
277,0.0228852,0.019792751198355395
277,0.0267298,0.018800010638295013
277,0.0330342,0.023945924496665466
277,0.059017,0.01748353511164119
277,0.047091,0.014719065867098783
277,0.0344083,0.0069951125795089395
277,0.0271842,0.005910652163678908
277,0.0240957,0.02257444874188506
278,0.0344022,0.0023617973007857298
278,0.0335318,0.013994588239744856
278,0.023659,0.008657488088354544
278,0.0278852,0.006860590353606741
278,0.0244328,0.009965159306303132
278,0.0232259,0.00726722092687412
278,0.0223475,0.0061675440817234636
278,0.0228832,0.004969037356470461
279,0.0260168,0.01529303109262515
279,0.0243064,0.021998931792248606
279,0.0216303,0.02245998441673537
279,0.0412107,0.019511065603908286
279,0.0488004,0.01709562762813904
279,0.0322117,0.015927460563441548
279,0.0242785,0.014130544257034045
279,0.0302968,0.011850885874060307
280,0.0246442,0.017269073513074978
280,0.0257537,0.008112126724848446
280,0.0291924,0.37078088475540383
280,0.839227,0.03849109637305752
280,0.642617,0.040245219591897155
280,0.0882282,0.010977454167519945
280,0.0800342,0.012274330938996431
280,0.0243617,0.018985636676182395
281,0.0224901,0.031698556749480584
281,0.0247513,0.03286251511981367
281,0.0241377,0.010078144670523285
281,0.0226022,0.014517065957003899
281,0.0326156,0.004242534737630704
281,0.0324528,0.022373371694941295
281,0.02112,0.015112807846326898
281,0.0228383,0.005320686045990771
282,0.0224936,0.04775533582752823
282,0.0242027,0.027840664503563647
282,0.0228994,0.007632168761236938
282,0.0263676,0.029510001694340555
282,0.0232158,0.055496830035597425
282,0.0238656,0.06391934496691906
283,0.0250096,0.28222992647839446
283,0.0267891,0.0664602726747339
283,0.0229235,0.047219690013806714
283,0.0246516,0.17953027070664132
283,0.0221274,0.02657533631019624
283,0.0229364,0.017111545809773022
283,0.0507221,0.03676862249255459
283,0.0571028,0.03637374877573086
284,0.025472,0.009186566279084225
284,0.0252474,0.007013451361490835
284,0.0220365,0.0032701114659900643
284,0.0295251,0.005881000000000135
284,0.0297936,0.01237179049289139
284,0.0240166,0.009724731358757227
285,0.0237916,0.012428664449570005
285,0.0212953,0.02711664617905403
285,0.0979127,0.04382989847124906
285,0.160355,0.04313916318149896
285,0.0682165,0.027532927559560254
285,0.026756,0.018397304150336344
285,0.0385776,0.029497732116214898
285,0.0553559,0.07229019988905823
285,0.0507121,0.02314819811562017
285,0.0238549,0.24418348060423747
286,0.0222047,0.03144694738762414
286,0.0218359,0.03260906009071732
286,0.0244639,0.0447980457163033
286,0.026076,0.038064036832685104
286,0.0299342,0.041922496347426515
286,0.038379,0.043471663471737323
286,0.0338003,0.028348157276973006
286,0.0229223,0.03686976539117067
287,0.0232813,0.011445300345556885
287,0.0237872,0.01295299193236826
287,0.0229595,0.0314701286937311
287,0.0247475,0.031234790154569723
287,0.0238401,0.013630143066013843
287,0.0236099,0.013267754143034039
288,0.0222605,0.01820583697609078
288,0.022417,0.018436162832867063
288,0.0301493,0.006397702712692995
288,0.04038,0.019355694252596388
288,0.0311594,0.024431627043649193
288,0.042179,0.009807395168952867
288,0.0368798,0.007580872311284284
288,0.0236304,0.007219729911845763
289,0.0298499,0.020315513776421993
289,0.024255,0.009493292368825476
289,0.0239613,0.015394154734833604
289,0.0259914,0.019736783653878112
289,0.0243598,0.008645424049750203
289,0.0297949,0.019274121095396182
290,0.0218049,0.006060635280232347
290,0.0242211,0.01601165200721038
290,0.496406,0.07879904885212762
290,0.669222,0.0813038898208444
290,0.0281188,0.028202102758482665
290,0.0247995,0.02281233219116387
290,0.0247995,0.19469583919539743
290,0.0244298,0.01350060739374352
291,0.0295643,0.038825565031303175
291,0.0232056,0.043712078422331255
291,0.673611,0.09909118873038107
291,0.554823,0.10578281739488694
291,0.0279369,0.09558091232040007
291,0.0252496,0.2440846082816362
291,0.0220331,0.08200576199267982
291,0.0254397,0.055345735156378265
292,0.0244662,0.011610275621190614
292,0.0217014,0.0004186884283089236
292,0.0273759,0.011322694025716886
292,0.0252517,0.01281356312662492
292,0.0259603,0.018386892070167787
292,0.0259603,0.10777897615026812
292,0.0258028,0.023135074000314126
292,0.0235598,0.019363956956159598
293,0.0226029,0.021159359631141635
293,0.0239236,0.0628246647424402
293,0.0239236,0.017381192249095116
293,0.0239236,0.015928531005714206
293,0.0223968,0.016707986114430456
293,0.0228574,0.009574225817266246
294,0.0235615,0.02075668807878552
294,0.0227033,0.026404336765008654
294,0.0241073,0.024551549849245905
294,0.0420016,0.03396479830648206
294,0.0340683,0.028688844521869882
294,0.0226077,0.013430655233457312
295,0.0214467,0.022826618233982722
295,0.0235451,0.02901521842068402
295,0.0272635,0.03670786836633245
295,0.0990672,0.026068071581918255
295,0.0871151,0.022143534970731456
295,0.0232528,0.026888287412924042
296,0.0261308,0.042843670477679605
296,0.0568981,0.040372091845729416
296,0.0463464,0.029009931058174215
296,0.0381321,0.0236718440346331
296,0.0305256,0.029962409782926837
296,0.0275047,0.0239625749868416
296,0.0261315,0.0501901633788933
296,0.0220262,0.06755938424823024
296,0.0273316,0.05168199323749026
296,0.0253473,0.03568402533347364
297,0.0338338,0.004280852718793502
297,0.0305305,0.007246357705772028
297,0.0309292,0.007087460758268833
297,0.0246185,0.007498613205120136
297,0.0300952,0.0048993264843241666
297,0.0286619,0.000863307592923886
297,0.0235094,0.006073631533111237
297,0.0224789,0.007328280835230755
297,0.0230425,0.004530176596999343
297,0.0288858,0.0002899999999998555
298,0.0227203,0.0014462710672626103
298,0.0243825,0.006424780151881066
298,0.0224736,0.009294051861271151
298,0.0240041,0.014236607742014837
298,1.0241,0.16379190853030473
298,0.757244,0.16137004988534756
298,0.0287566,0.01272764707241687
298,0.0439652,0.009733627073193094
298,0.0391815,0.007889275568770567
298,0.0241631,0.008941168827395901
299,0.0245537,0.1431163055001073
299,0.0245537,0.216174551925059
299,0.712314,0.10147413907001149
299,0.518195,0.08393462694263903
299,0.059434,0.05658384155392774
299,0.0518484,0.03921375076424088
299,0.0518484,0.25162730257267385
299,0.0227099,0.15230990414283646
299,0.0229344,0.13686631324033008
299,0.0219249,0.08985619455552304
300,0.0221645,0.06639655789271046
300,0.0237828,0.04765124724495722
300,0.0228681,0.028408523879286687
300,0.0286133,0.038320700672091396
300,0.0293188,0.0550584307803989
300,0.888949,0.0470384906220424
300,0.59009,0.0619253784808782
300,0.0279295,0.03657601399824735
300,0.0242127,0.026879562868469473
300,0.0235978,0.04927677343333318
301,0.0238761,0.04140600198038913
301,0.0273814,0.03624839858531695
301,0.7862,0.10214180045407478
301,0.575076,0.11015480788417716
301,0.0230962,0.17340974972590162
301,0.0230839,0.047761495998345345
301,0.023155,0.048695097289151806
301,0.0215887,0.03269193172634477
302,0.0222846,0.010564326765108968
302,0.0233065,0.015654494562265545
302,0.0308972,0.025548029278204192
302,0.110322,0.021575607268394626
302,0.0903503,0.018480461141432654
302,0.0220721,0.019265476895213587
303,0.0684544,0.0681358319828856
303,0.0256176,0.03301304590612624
303,0.0212379,0.043485917260649105
303,0.0226483,0.03457520643466919
303,0.0277753,0.08090542194439136
303,0.0235557,0.12715238770860685
303,0.024895,0.11774337518518854
303,0.0228735,0.09931393960567698
303,1.06242,0.02432526154021786
303,0.912462,0.018481121421602065
304,0.0297194,0.027616895191169163
304,0.0400754,0.028193194214207445
304,0.0293409,0.024032538359482755
304,0.0335661,0.22554396139114455
304,0.0293316,0.22339603497009547
304,0.0278503,0.024607515112258
304,0.0294878,0.02082907583163518
304,0.023305,0.011090040577022515
304,0.022728,0.004173823187438666
304,0.0354286,0.008776697328722098
304,0.0434385,0.008446254850523777
304,0.0255052,0.012211326709248847
304,0.0255698,0.013764619718684631
304,0.0307629,0.017071871045670532
305,0.0438737,0.03586699039506916
305,0.0310576,0.04716405940968243
305,0.0321512,0.037546234165359404
305,0.0247123,0.024601522310621394
305,0.0235915,0.010065147788284112
305,0.0232046,0.01137636585206348
305,0.0228141,0.02429539050931293
305,0.0246386,0.036483429457768925
305,0.026919,0.04389338912638216
305,0.0338401,0.03162234969131805
306,0.0245289,0.1045094622510328
306,0.815385,0.07155802820089491
306,0.673373,0.07921859188347223
306,1.02217,0.19162924030794481
306,0.886622,0.1973143084649464
306,0.0234266,0.05080230408160649
306,0.0216535,0.04950709141123176
306,0.0242312,0.028284336654763566
306,0.0233888,0.005966615456018683
306,0.0313636,0.03518469127333616
307,0.0219601,0.05877550935551327
307,0.0243506,0.02959355504159632
307,0.0238039,0.021915503644680385
307,0.0280099,0.00829218909576899
307,0.0259416,0.05569448985312691
307,0.0294574,0.05823695132817327
307,0.0265534,0.03420270457142228
307,0.0824912,0.04911497124095672
307,0.0714547,0.04289797091938093
307,0.0310935,0.06072397384888455
308,0.0501151,0.008945373105689623
308,0.0731506,0.014183173128746718
308,0.0474166,0.01178867252916936
308,0.0212351,0.006760332832043476
308,0.0251411,0.006472711950952203
308,0.0342865,0.0030829369114532585
308,0.0278609,0.0016658931538369038
308,0.0256169,0.0061602353851131705
308,0.0320812,0.004915699339870149
308,0.0447445,0.0077024801200647995
309,0.0271,0.31190495683781616
309,0.0209427,0.9891957842611341
309,0.0206796,0.9453662763098752
309,0.0206796,0.3154269354842734
309,0.0474761,0.5885551119275066
309,0.570879,0.42340145149137126
309,0.509098,0.07281354459164886
309,0.0237933,0.36582631926050646
309,0.0257795,0.6607248922206579
309,0.0363972,0.8865695616814282
310,0.0272369,0.0011152129841425775
310,0.0275393,0.0009638464608016371
310,0.0369239,0.0007638062581573968
310,0.0421431,0.0038166215426735403
310,0.0550185,0.004206720813175318
310,0.026374,0.0021807338214466306
310,0.0227243,0.001368247053715107
310,0.0246287,0.003124739989183913
310,0.0240366,0.004144840165797441
310,0.0259403,0.004942003642248671
310,0.0240788,0.01878517766751234
310,0.0286735,0.018489272565463812
311,0.0230228,0.02728376806821248
311,0.0237798,0.006351850124176314
311,0.0291365,0.01175374408433315
311,0.0257756,0.0185096866532097
311,0.0248553,0.02595428673649103
311,0.029623,0.040367344475454495
311,0.0337105,0.026707601914062178
311,0.0299238,0.02197635092548306
311,0.0583594,0.0477057927719473
311,0.0516754,0.04614329339134759
312,0.0278409,0.015691634714076086
312,0.0549148,0.015559579043149054
312,0.0444801,0.013875896367442485
312,0.0224948,0.01286038879661143
312,0.0234017,0.005905294234837068
312,0.0234017,0.168764210068367
313,0.024109,0.045988739926203594
313,0.021939,0.06166792115841095
313,0.0288769,0.04307310810807608
313,0.0445016,0.0676993932501616
313,0.0302824,0.08749283056342382
313,0.0302824,0.056201378096982814
313,0.0302824,0.04894549213155409
313,0.0239027,0.00618727726871853
314,0.0345166,0.1600458559288555
314,0.0307479,0.04435727210954256
314,0.0240799,0.02450004948974602
314,0.0696268,0.015416056564504352
314,0.0835629,0.34621584957942025
314,0.031607,0.3593858946870341
314,0.022058,0.03473100200109412
314,0.0223466,0.03425299986862452
314,0.112752,0.022547285867704974
314,0.153546,0.03280733149770031
314,0.0312793,0.04419916854421592
314,0.0345166,0.02976471904789312
315,0.0215863,0.01102739316429735
315,0.0226998,0.0053189660649422665
315,0.0236476,0.13453084404700674
315,0.0802368,0.010038929225769225
315,0.10406,0.00987085609255865
315,0.0275015,0.015992076162900236
315,0.0245401,0.0121560725565456
315,0.0294121,0.014125101769544877
315,0.0420329,0.01457628210484387
315,0.0698933,0.017812534912245666
315,0.0452634,0.009599928333065704
315,0.0284821,0.008064917854510516
316,0.0309196,0.008139047855861208
316,0.0267484,0.014570123541000467
316,0.022738,0.0029205821337534394
316,0.0221314,0.010602886399467059
316,0.029911,0.024050474007802858
316,0.0423945,0.01927380865319535
316,0.0309618,0.013348892688159685
316,0.0284954,0.009605248773457168
316,0.0248139,0.010800981436887847
316,0.0238961,0.012000599985000951
316,0.0232078,0.01100283599805085
316,0.0265676,0.006405161980777527
317,0.0237865,0.015598390942657987
317,0.0252727,0.016640375596722476
317,0.0247425,0.012426632689510038
317,0.0280381,0.011548147037512313
317,0.030203,0.010592417099038328
317,0.030203,0.008281551786953856
317,0.030203,0.005083551907869122
317,0.030203,0.04029141150419027
317,0.0298079,0.002563866026141041
317,0.0279417,0.002839330907097523
317,0.0315572,0.002745556592022875
317,0.0238309,0.006639231883283246
318,0.184653,0.04053922983974926
318,0.0244418,0.04782844028399859
318,0.0224092,0.037921398972084554
318,0.0242687,0.0372008776778184
318,0.433403,0.015269505558465388
318,0.5143,0.0153794993416559
318,0.0284528,0.0452765557435639
318,0.147047,0.03190159527359104
319,0.0212674,0.008791018143537048
319,0.0242605,0.009470021119300722
319,0.0267147,0.00604318624568192
319,0.0239209,0.00823476168446922
319,0.0412143,0.006655231025291394
319,0.0498947,0.014853316710421944
319,0.0253409,0.016464981598641463
319,0.0361582,0.01156000865051594
319,0.0391566,0.013647904601073872
319,0.0225273,0.008766806716245457
320,0.0249074,0.023679664271269017
320,0.0219175,0.025843732315592387
320,0.022284,0.05507487630489969
320,0.0249684,0.05092308121078284
320,0.0632295,0.030312960610933175
320,0.0723562,0.035380103108950615
321,0.0257416,0.031199751601575298
321,0.0344201,0.022470269246272524
321,0.0253188,0.021135063283558086
321,0.025579,0.10442762134607853
321,0.0270143,0.1068108332520632
321,0.0270143,0.031229756643304133
321,0.0270143,0.03442500399419014
321,0.0270143,0.06112396407302143
321,0.032072,0.023707796207155258
321,0.024088,0.04979981124462237
322,0.0284445,0.01842303449489264
322,0.0286233,0.06232590653171444
322,0.0229846,0.040478342715580644
322,0.0257226,0.011307011099313907
322,0.0285414,0.032901709682021094
322,0.0262174,0.09644352100581977
322,0.0322303,0.11558003488492286
322,0.0492102,0.13277520626984537
322,0.0407032,0.12604413592071637
322,0.026918,0.04334261298076069
322,0.0251535,0.02435415775591517
322,0.0279289,0.03157186088908927
322,0.0807242,0.025548708382225355
322,0.0638141,0.018168758047813958
323,0.0333478,0.024701945267528783
323,0.0232541,0.009780112473790742
323,0.0537993,0.026597803085969495
323,0.0627593,0.025766591082252443
323,0.0279131,0.04513732934058029
323,0.022699,0.05953642582486784
323,0.0251601,0.03814369279448411
323,0.0288518,0.01732851395821319
324,0.0244441,0.07091707974811141
324,0.0222745,0.11712054388534923
324,0.0228909,0.09278189694115982
324,0.0450586,0.05409964533155466
324,0.0532992,0.06844549382537904
324,0.0267436,0.033605121633465164
324,0.048779,0.03986331552944391
324,0.058614,0.035688217117138085
325,0.0230622,0.05774322211307585
325,0.023858,0.041391537782498426
325,0.0326037,0.02008210831660876
325,0.0383731,0.029313531120627533
325,0.0245938,0.014030612958812631
325,0.0271396,0.02352041506861646
325,0.0303084,0.0199475562663697
325,0.0235573,0.03756267296133209
326,0.0230287,0.04015330746028246
326,0.0224105,0.014642352952991987
326,0.0243989,0.014022567525243262
326,0.0742359,0.028398204168573932
326,0.0674819,0.025496707630594202
326,0.0253065,0.03816616564445533
327,0.0232394,0.05247473640715148
327,0.0220535,0.06046435396165221
327,0.0232705,0.038029647644962736
327,0.0294708,0.11211993756687474
327,0.0369299,0.026683264061954894
327,0.0415809,0.019979926025889893
327,0.0247115,0.04034229170486018
327,0.0222616,0.04603290263496328
328,0.025037,0.004186454347057929
328,0.0424717,0.010195729498177483
328,0.0372023,0.008404058543347113
328,0.0252346,0.008277783519759127
328,0.0238526,0.013073033312893006
328,0.475863,0.03105530822580913
328,0.553227,0.03179551068940407
328,0.0254827,0.008470482926020354
328,0.0442094,0.015147212581858218
328,1.00974,0.07592606793618395
328,1.09845,0.07671682482226458
328,0.0300739,0.01443998961218473
329,0.02353,0.04788363499150816
329,0.0222869,0.015723221680050106
329,0.0490226,0.022873327807732685
329,0.0561579,0.024690015411092798
329,0.0245837,0.04874300975524578
329,0.0485518,0.045036606011110716
329,0.0597818,0.05321820666839495
329,0.0506533,0.07241552595956183
330,0.0219531,0.0076740862648264525
330,0.0233454,0.01862713075060135
330,0.0276491,0.05840944872193207
330,0.0276491,0.024718247530923363
330,0.0276491,0.02127109973649683
330,0.0218313,0.013490181614789275
331,0.0250853,0.05915696493228854
331,0.0231604,0.09077715406422468
331,0.0248602,0.07129054986462115
331,0.0522911,0.03433641818841962
331,0.060412,0.046174064257870434
331,0.0253368,0.032392988438857885
331,0.0361301,0.030664039133813024
331,0.0448621,0.032500635624553575
332,0.0236962,0.07090432003763956
332,0.0230454,0.09091832048602748
332,0.0267893,0.06062864751913877
332,0.481861,0.038839614960115225
332,0.592511,0.03541811806914667
332,0.0253408,0.02284189352921524
332,0.0261571,0.03798675112456957
332,0.0301729,0.041779340839702285
333,0.023263,0.02143247069285316
333,0.0217852,0.024723771961414155
333,0.0220294,0.024987692970740612
333,0.408979,0.08829797562798375
333,0.534055,0.08555301572709177
333,0.340924,0.010814665968026936
333,0.0368368,0.016548715962273794
333,0.0303688,0.014808119394440999
333,0.0255096,0.020151720050655623
333,0.0233498,0.021810253185142035
334,0.0355453,0.03190263468743606
334,0.0323647,0.008309271929597632
334,0.0387625,0.009864486808749821
334,0.0840618,0.004008703032153826
334,0.070339,0.0072345142200426074
334,0.0293445,0.034800139367536904
334,0.0289787,0.022529748356340046
334,0.0249381,0.007029149023885759
334,0.0286668,0.017665743686581473
334,0.0286668,0.16044986163908065
334,0.0257749,0.00613278696841802
334,0.0351068,0.01697951180099161
335,0.0258403,0.0419953056900414
335,0.0257015,0.03538927769819554
335,0.0215685,0.015424831960187029
335,0.0225356,0.01697601248821415
335,0.0248428,0.003809383152165301
335,0.025017,0.015185420639547597
335,0.0261656,0.026331238102299828
335,0.0296714,0.023031814952365722
335,0.0619221,0.029967490719110913
335,0.0744138,0.03116133662088314
336,0.0233853,0.04679388848984498
336,0.0234239,0.019050577419070173
336,0.0368345,0.040604544080681274
336,0.0422743,0.04055651779923895
336,0.0250233,0.06704792912536499
336,0.814425,0.35153265452870774
336,0.909412,0.34514171364817653
336,0.909412,0.10171101464443263
337,0.0228196,0.016526929539391208
337,0.0343788,0.028579106004212516
337,0.0312794,0.021238373289872877
337,0.0312794,0.21562542637638996
337,0.0240808,0.040652370164603845
337,0.022301,0.013739232147394843
338,0.0241689,0.1189909517568459
338,0.0224465,0.00690889282012667
338,0.0223211,0.03518009096065568
338,0.0434636,0.04287808297953675
338,0.0382638,0.03482291343354261
338,0.0286257,0.05188762569245199
339,0.0374665,0.004108782789342797
339,0.0251013,0.003505739010537008
339,0.774927,0.025233449704905535
339,0.369419,0.02705323569575369
339,0.0401823,0.0031533772387714954
339,0.0266662,0.0023303008410937636
339,0.0267501,0.001758612524121703
339,0.0306072,0.004453241741697489
340,0.0256803,0.03904924327051692
340,0.0265558,0.013533312085369245
340,0.0243276,0.05252488111362099
340,0.0271818,0.05646706119500114
340,0.0285343,0.041046931675826896
340,0.0266827,0.0325335922547757
340,0.0266827,0.10843695502917818
340,0.0880055,0.5247225998563435
340,0.0723053,0.5134675812551367
340,0.0780061,0.07232161956151135
340,0.0238919,0.04857339337538598
340,0.0299488,0.04158348595295998
340,0.0270974,0.0879364224880678
340,0.0253021,0.08092529023735397
341,0.0245023,0.013811694320394106
341,0.0241661,0.017807091284091914
341,0.0253635,0.011390355569515608
