frame,nis_pre,n,over,tour_nis_pre,tour_se,tour_n,tour_over_frac,tour_nis_acc,sigma_det,sigma_pred,sigma_model,resid_mean,resid_max,ori_mean,ori_min,line_sigma_phi_deg,line_sigma_d_m,npts,resid_sig_m,lever_m,corner_angle_deg,corners_in_fov,accepted,rej_dist
14180,2.02908,16,4,1.71044,0.00251221,158449,0.173753,0.775517,0.179061,0.0417599,0.04,0.0721176,0.170763,0.776888,1.60558e-09,6.2466,0.258289,215.209,0.0433223,2.65883,115.587,17,11,4
14181,2.14751,15,3,1.71048,0.00251209,158464,0.173756,0.775539,0.179061,0.0417599,0.04,0.0707308,0.16999,0.776888,1.60558e-09,6.24615,0.258271,215.204,0.0433222,2.65883,115.587,17,11,5
14182,2.16592,15,3,1.71052,0.00251197,158479,0.173758,0.775564,0.179061,0.0417599,0.04,0.0732521,0.167945,0.776888,1.60558e-09,6.2457,0.258254,215.199,0.0433222,2.65884,115.587,17,11,5
14183,2.12396,15,3,1.71056,0.00251185,158494,0.173761,0.775587,0.179061,0.0417599,0.04,0.0716439,0.169047,0.776888,1.60558e-09,6.24526,0.258236,215.194,0.0433222,2.65884,115.587,17,11,5
14184,2.03063,16,4,1.7106,0.00251172,158510,0.173768,0.775611,0.179067,0.04176,0.04,0.07205,0.167597,0.776885,1.60558e-09,6.2448,0.258218,215.189,0.0433223,2.65885,115.588,17,11,5
14185,1.96788,16,3,1.71062,0.0025116,158526,0.17377,0.775635,0.179073,0.04176,0.04,0.0729248,0.167255,0.776883,1.60558e-09,6.24434,0.258199,215.185,0.0433225,2.65886,115.588,17,11,4
14186,2.05799,16,4,1.71066,0.00251147,158542,0.173777,0.775657,0.179079,0.04176,0.04,0.0717889,0.166901,0.77688,1.60558e-09,6.24505,0.25819,215.18,0.0433226,2.65886,115.589,17,11,5
14187,1.98303,16,3,1.71068,0.00251134,158558,0.173779,0.77568,0.179084,0.04176,0.04,0.0725418,0.167109,0.776878,1.60558e-09,6.24575,0.258181,215.175,0.0433228,2.65886,115.589,17,11,4
14188,2.0474,16,4,1.71072,0.00251122,158574,0.173786,0.775703,0.17909,0.0417601,0.04,0.0721436,0.168486,0.776876,1.60558e-09,6.24529,0.258163,215.17,0.0433228,2.65887,115.59,17,11,5
14189,2.13335,15,4,1.71076,0.0025111,158589,0.173795,0.775726,0.17909,0.0417601,0.04,0.0713939,0.169457,0.776876,1.60558e-09,6.24484,0.258145,215.165,0.0433228,2.65887,115.59,17,11,6
14190,2.12772,15,3,1.7108,0.00251098,158604,0.173798,0.775746,0.17909,0.0417601,0.04,0.0702867,0.167216,0.776876,1.60558e-09,6.24439,0.258127,215.16,0.0433228,2.65888,115.59,17,11,4
14191,2.01969,15,4,1.71083,0.00251086,158619,0.173806,0.775766,0.179091,0.0417601,0.04,0.0708266,0.167136,0.776876,1.60558e-09,6.24394,0.258109,215.155,0.0433227,2.65888,115.59,17,11,5
14192,1.9232,15,3,1.71085,0.00251074,158634,0.173809,0.775785,0.179091,0.0417602,0.04,0.0712282,0.164593,0.776877,1.60558e-09,6.24349,0.258091,215.151,0.0433229,2.65889,115.59,17,11,5
14193,1.95684,16,4,1.71087,0.00251061,158650,0.173817,0.775803,0.179097,0.0417602,0.04,0.0710912,0.157941,0.776875,1.60558e-09,6.24303,0.258073,215.146,0.043323,2.65889,115.591,17,11,5
14194,1.93119,15,3,1.71089,0.0025105,158665,0.173819,0.775825,0.179097,0.0417602,0.04,0.0724298,0.16758,0.776875,1.60558e-09,6.24258,0.258055,215.142,0.0433231,2.65889,115.591,17,11,5
14195,2.04179,16,4,1.71093,0.00251037,158681,0.173827,0.775839,0.179103,0.0417602,0.04,0.0704688,0.143649,0.776874,1.60558e-09,6.24211,0.258036,215.138,0.0433232,2.6589,115.591,17,11,5
14196,2.17618,15,4,1.71097,0.00251025,158696,0.173836,0.775852,0.179103,0.0417602,0.04,0.0689418,0.151166,0.776874,1.60558e-09,6.24166,0.258018,215.133,0.0433231,2.6589,115.591,17,11,6
14197,2.16429,15,3,1.71101,0.00251013,158711,0.173838,0.775859,0.179103,0.0417603,0.04,0.0664808,0.137397,0.776874,1.60558e-09,6.24122,0.258,215.128,0.0433231,2.65891,115.591,17,11,4
14198,2.11918,15,3,1.71105,0.00251001,158726,0.17384,0.775863,0.179103,0.0417603,0.04,0.0664111,0.145616,0.776874,1.60558e-09,6.24078,0.257982,215.123,0.043323,2.65891,115.591,17,11,5
14199,2.06101,15,4,1.71108,0.00250989,158741,0.173849,0.775868,0.179103,0.0417603,0.04,0.0670178,0.144693,0.776875,1.60558e-09,6.24034,0.257965,215.118,0.0433229,2.65891,115.592,17,11,5
14200,2.05907,14,3,1.71111,0.00250978,158755,0.173853,0.775872,0.179098,0.0417603,0.04,0.0664972,0.144061,0.776877,1.60558e-09,6.23992,0.257948,215.113,0.0433229,2.65891,115.591,17,11,6
14201,1.90562,16,4,1.71113,0.00250966,158771,0.17386,0.775872,0.179104,0.0417604,0.04,0.0636998,0.143211,0.776874,1.60558e-09,6.23947,0.257929,215.108,0.0433228,2.65891,115.592,17,11,5
14202,1.69911,15,3,1.71113,0.00250954,158786,0.173863,0.77587,0.179104,0.0417604,0.04,0.0624821,0.144889,0.776874,1.60558e-09,6.23904,0.257912,215.103,0.0433227,2.65891,115.592,17,11,5
14203,1.72024,14,3,1.71113,0.00250943,158800,0.173866,0.775873,0.179099,0.0417604,0.04,0.0676762,0.147399,0.776876,1.60558e-09,6.23864,0.257896,215.099,0.0433227,2.65891,115.592,17,11,6
14204,1.76972,14,3,1.71114,0.00250932,158814,0.17387,0.775874,0.179094,0.0417604,0.04,0.0662453,0.148617,0.776878,1.60558e-09,6.23823,0.257879,215.094,0.0433227,2.65891,115.592,17,11,6
14205,2.04996,15,3,1.71117,0.0025092,158829,0.173873,0.775874,0.179094,0.0417604,0.04,0.06425,0.148615,0.776878,1.60558e-09,6.23779,0.257862,215.089,0.0433226,2.65891,115.592,17,11,5
14206,1.93083,14,3,1.71119,0.00250909,158843,0.173876,0.775877,0.179089,0.0417605,0.04,0.0665016,0.145981,0.77688,1.60558e-09,6.23738,0.257845,215.085,0.0433228,2.65891,115.591,17,11,6
14207,1.96757,15,4,1.71121,0.00250897,158858,0.173885,0.775882,0.179089,0.0417605,0.04,0.0668426,0.145049,0.77688,1.60558e-09,6.23695,0.257827,215.08,0.0433226,2.65891,115.592,17,11,6
14208,1.6744,14,3,1.71121,0.00250886,158872,0.173888,0.775885,0.179084,0.0417605,0.04,0.0661176,0.143574,0.776882,1.60558e-09,6.23653,0.257811,215.075,0.0433227,2.65891,115.591,17,11,5
14209,2.09849,15,4,1.71125,0.00250874,158887,0.173897,0.775891,0.179084,0.0417605,0.04,0.0660627,0.138548,0.776882,1.60558e-09,6.23609,0.257793,215.07,0.0433226,2.65891,115.592,17,11,6
14210,2.00893,14,3,1.71127,0.00250863,158901,0.173901,0.775894,0.179078,0.0417605,0.04,0.0671697,0.149326,0.776884,1.60558e-09,6.23567,0.257776,215.066,0.0433226,2.65891,115.591,17,11,6
14211,1.91786,15,3,1.71129,0.00250851,158916,0.173903,0.775897,0.179079,0.0417606,0.04,0.0653836,0.14652,0.776884,1.60558e-09,6.23524,0.257759,215.061,0.0433226,2.65891,115.592,17,11,5
14212,2.04683,15,3,1.71133,0.00250839,158931,0.173906,0.775905,0.179079,0.0417606,0.04,0.0665257,0.140671,0.776884,1.60558e-09,6.2348,0.257741,215.056,0.0433225,2.65891,115.592,17,11,4
14213,1.9797,15,3,1.71135,0.00250828,158946,0.173908,0.775908,0.179079,0.0417606,0.04,0.0643676,0.141611,0.776885,1.60558e-09,6.23436,0.257723,215.051,0.0433224,2.65891,115.592,17,11,5
14214,2.17212,15,4,1.71139,0.00250816,158961,0.173917,0.775919,0.179079,0.0417606,0.04,0.0686004,0.136438,0.776885,1.60558e-09,6.23391,0.257705,215.046,0.0433223,2.65892,115.592,17,11,6
14215,2.12266,15,3,1.71143,0.00250804,158976,0.173919,0.775934,0.17908,0.0417606,0.04,0.0692692,0.158531,0.776885,1.60558e-09,6.23347,0.257687,215.041,0.0433223,2.65892,115.592,17,11,5
14216,2.18277,15,4,1.71148,0.00250792,158991,0.173928,0.775951,0.17908,0.0417607,0.04,0.070357,0.161271,0.776886,1.60558e-09,6.23302,0.257669,215.036,0.0433222,2.65892,115.592,17,11,6
14217,2.13311,15,3,1.71152,0.0025078,159006,0.173931,0.775959,0.17908,0.0417607,0.04,0.0662734,0.142049,0.776887,1.60558e-09,6.23257,0.257651,215.031,0.0433222,2.65893,115.592,17,11,4
14218,2.15022,15,4,1.71156,0.00250768,159021,0.173939,0.775969,0.17908,0.0417607,0.04,0.0679046,0.140463,0.776887,1.60558e-09,6.23212,0.257633,215.026,0.0433221,2.65893,115.592,17,11,5
14219,1.94521,14,3,1.71158,0.00250757,159035,0.173943,0.77598,0.179075,0.0417607,0.04,0.0691126,0.14043,0.77689,1.60558e-09,6.23169,0.257616,215.022,0.0433221,2.65893,115.592,17,11,5
14220,2.06295,16,4,1.71161,0.00250745,159051,0.17395,0.775993,0.17908,0.0417608,0.04,0.068497,0.145738,0.776887,1.60558e-09,6.23123,0.257598,215.017,0.0433221,2.65893,115.592,17,11,5
14221,2.22521,15,4,1.71166,0.00250733,159066,0.173959,0.776004,0.17908,0.0417608,0.04,0.0691686,0.14392,0.776887,1.60558e-09,6.23078,0.25758,215.012,0.043322,2.65893,115.593,17,11,6
14222,1.91763,15,4,1.71168,0.00250721,159081,0.173968,0.776015,0.179081,0.0417608,0.04,0.0696475,0.139968,0.776888,1.60558e-09,6.23035,0.257562,215.007,0.043322,2.65894,115.593,17,11,6
14223,2.12198,15,4,1.71172,0.00250709,159096,0.173977,0.776028,0.179081,0.0417608,0.04,0.068143,0.142845,0.776889,1.60558e-09,6.22989,0.257544,215.002,0.0433219,2.65894,115.593,17,11,5
14224,2.17388,15,4,1.71176,0.00250697,159111,0.173985,0.776037,0.179081,0.0417608,0.04,0.0675771,0.134035,0.77689,1.60558e-09,6.22945,0.257526,214.997,0.0433219,2.65895,115.593,17,11,6
14225,1.94209,15,3,1.71179,0.00250686,159126,0.173988,0.776043,0.179081,0.0417609,0.04,0.0665302,0.138364,0.776889,1.60558e-09,6.22901,0.257508,214.992,0.0433219,2.65894,115.593,17,11,5
14226,1.93399,15,3,1.71181,0.00250674,159141,0.17399,0.776046,0.179082,0.0417609,0.04,0.0663204,0.144267,0.776889,1.60558e-09,6.22859,0.257491,214.987,0.0433219,2.65894,115.593,17,11,5
14227,1.97229,14,3,1.71183,0.00250663,159155,0.173994,0.776048,0.179076,0.0417609,0.04,0.0658328,0.144395,0.776891,1.60558e-09,6.22817,0.257474,214.983,0.0433219,2.65894,115.593,17,11,5
14228,2.09378,15,4,1.71187,0.00250651,159170,0.174003,0.776052,0.179076,0.0417609,0.04,0.0673296,0.146514,0.77689,1.60558e-09,6.22774,0.257457,214.978,0.0433218,2.65894,115.593,17,11,5
14229,1.96171,15,3,1.71189,0.00250639,159185,0.174005,0.776051,0.179077,0.041761,0.04,0.0633286,0.146075,0.776891,1.60558e-09,6.22731,0.257439,214.973,0.0433218,2.65894,115.593,17,11,4
14230,1.81234,15,3,1.7119,0.00250627,159200,0.174008,0.776051,0.179077,0.041761,0.04,0.065503,0.147297,0.776891,1.60558e-09,6.22688,0.257422,214.968,0.0433217,2.65894,115.593,17,11,5
14231,1.77402,15,3,1.7119,0.00250616,159215,0.17401,0.776049,0.179077,0.041761,0.04,0.0632482,0.145972,0.776891,1.60558e-09,6.22646,0.257405,214.963,0.0433215,2.65895,115.593,17,11,5
14232,1.59583,15,3,1.71189,0.00250604,159230,0.174012,0.776041,0.179078,0.041761,0.04,0.060857,0.150015,0.776891,1.60558e-09,6.22604,0.257388,214.958,0.0433215,2.65895,115.593,17,11,4
14233,1.57229,14,3,1.71188,0.00250593,159244,0.174016,0.776037,0.179073,0.0417611,0.04,0.0636526,0.151568,0.776894,1.60558e-09,6.22564,0.257372,214.954,0.0433215,2.65895,115.593,17,11,5
14234,1.65552,14,3,1.71188,0.00250582,159258,0.17402,0.776034,0.179068,0.0417611,0.04,0.0633378,0.146317,0.776896,1.60558e-09,6.22523,0.257356,214.949,0.0433215,2.65894,115.593,17,11,6
14235,1.63685,14,3,1.71187,0.00250571,159272,0.174023,0.776031,0.179062,0.0417611,0.04,0.0642255,0.152774,0.776898,1.60558e-09,6.22483,0.257339,214.945,0.0433216,2.65894,115.593,17,11,6
14236,1.59088,14,3,1.71186,0.0025056,159286,0.174027,0.776027,0.179057,0.0417611,0.04,0.0631759,0.14996,0.7769,1.60558e-09,6.22443,0.257323,214.94,0.0433216,2.65894,115.593,17,11,6
14237,1.71462,15,3,1.71186,0.00250548,159301,0.174029,0.776025,0.179058,0.0417611,0.04,0.0639228,0.14689,0.7769,1.60558e-09,6.224,0.257306,214.936,0.0433215,2.65894,115.593,17,11,5
14238,1.93634,15,3,1.71188,0.00250536,159316,0.174031,0.776024,0.179058,0.0417611,0.04,0.0645499,0.146477,0.776901,1.60558e-09,6.22357,0.257288,214.931,0.0433214,2.65894,115.593,17,11,5
14239,1.68757,14,3,1.71188,0.00250525,159330,0.174035,0.776021,0.179053,0.0417612,0.04,0.0638223,0.149903,0.776903,1.60558e-09,6.22316,0.257272,214.926,0.0433214,2.65894,115.593,17,11,6
14240,1.67006,14,3,1.71187,0.00250514,159344,0.174039,0.776018,0.179048,0.0417612,0.04,0.0637904,0.148166,0.776905,1.60558e-09,6.22276,0.257255,214.922,0.0433214,2.65893,115.592,17,11,6
14241,1.52273,14,3,1.71186,0.00250503,159358,0.174042,0.776012,0.179043,0.0417612,0.04,0.0622099,0.147885,0.776907,1.60558e-09,6.22236,0.257239,214.917,0.0433215,2.65893,115.592,17,11,5
14242,1.56652,14,3,1.71185,0.00250492,159372,0.174046,0.776007,0.179037,0.0417612,0.04,0.0637125,0.148478,0.776909,1.60558e-09,6.22196,0.257224,214.913,0.0433215,2.65893,115.592,17,11,6
14243,1.6241,14,3,1.71184,0.00250481,159386,0.174049,0.776001,0.179032,0.0417612,0.04,0.0613996,0.149455,0.776911,1.60558e-09,6.22156,0.257207,214.908,0.0433215,2.65893,115.592,17,11,5
14244,1.7671,15,3,1.71184,0.00250469,159401,0.174052,0.775996,0.179033,0.0417613,0.04,0.0626203,0.149454,0.776912,1.60558e-09,6.22113,0.25719,214.904,0.0433214,2.65893,115.592,17,11,5
14245,1.63088,14,3,1.71184,0.00250458,159415,0.174055,0.775988,0.179027,0.0417613,0.04,0.0610675,0.153141,0.776914,1.60558e-09,6.22073,0.257174,214.899,0.0433215,2.65892,115.592,17,11,6
14246,1.61475,14,3,1.71183,0.00250447,159429,0.174059,0.775982,0.179022,0.0417613,0.04,0.0623028,0.149323,0.776916,1.60558e-09,6.22033,0.257157,214.895,0.0433215,2.65892,115.592,17,11,6
14247,1.62931,14,3,1.71182,0.00250436,159443,0.174062,0.775977,0.179017,0.0417613,0.04,0.0649332,0.151528,0.776918,1.60558e-09,6.21993,0.257141,214.89,0.0433215,2.65892,115.591,17,11,6
14248,1.73742,15,3,1.71182,0.00250425,159458,0.174065,0.775974,0.179018,0.0417613,0.04,0.0635823,0.149101,0.776918,1.60558e-09,6.21951,0.257124,214.885,0.0433215,2.65892,115.591,17,11,5
14249,1.73897,15,4,1.71183,0.00250413,159473,0.174073,0.77597,0.179018,0.0417614,0.04,0.0635109,0.150888,0.776919,1.60558e-09,6.21908,0.257107,214.88,0.0433213,2.65892,115.592,17,11,5
14250,1.6275,14,3,1.71182,0.00250402,159487,0.174077,0.775967,0.179013,0.0417614,0.04,0.0639983,0.149776,0.776921,1.60558e-09,6.21868,0.257091,214.876,0.0433214,2.65892,115.591,17,11,6
14251,1.67234,14,3,1.71181,0.00250391,159501,0.17408,0.775963,0.179008,0.0417614,0.04,0.0628338,0.15064,0.776923,1.60558e-09,6.21828,0.257074,214.871,0.0433214,2.65892,115.591,17,11,6
14252,1.64548,14,3,1.71181,0.0025038,159515,0.174084,0.77596,0.179003,0.0417614,0.04,0.0634437,0.149347,0.776925,1.60558e-09,6.21787,0.257058,214.867,0.0433214,2.65891,115.591,17,11,6
14253,1.55567,14,3,1.71179,0.00250369,159529,0.174087,0.775956,0.178997,0.0417615,0.04,0.0635237,0.148856,0.776927,1.60558e-09,6.21747,0.257042,214.863,0.0433214,2.65891,115.591,17,11,6
14254,1.67977,14,3,1.71179,0.00250358,159543,0.174091,0.775952,0.178992,0.0417615,0.04,0.0636051,0.149634,0.776929,1.60558e-09,6.21707,0.257025,214.858,0.0433214,2.65891,115.591,17,11,5
14255,1.62569,14,3,1.71178,0.00250347,159557,0.174095,0.775947,0.178987,0.0417615,0.04,0.0631219,0.151541,0.776931,1.60558e-09,6.21667,0.257009,214.854,0.0433215,2.6589,115.591,17,11,6
14256,1.517,14,3,1.71177,0.00250336,159571,0.174098,0.775942,0.178982,0.0417615,0.04,0.0633102,0.151799,0.776933,1.60558e-09,6.21628,0.256993,214.849,0.0433216,2.6589,115.59,17,11,6
14257,1.52804,14,3,1.71175,0.00250325,159585,0.174102,0.775937,0.178977,0.0417615,0.04,0.0632212,0.152102,0.776935,1.60558e-09,6.21588,0.256977,214.845,0.0433216,2.6589,115.59,17,11,5
14258,1.59165,14,3,1.71174,0.00250314,159599,0.174105,0.775935,0.178972,0.0417616,0.04,0.0634315,0.144832,0.776937,1.60558e-09,6.21548,0.256961,214.84,0.0433217,2.6589,115.59,17,11,6
14259,1.60339,14,3,1.71173,0.00250303,159613,0.174109,0.775931,0.178967,0.0417616,0.04,0.0629093,0.149439,0.776939,1.60558e-09,6.21508,0.256945,214.836,0.0433217,2.65889,115.59,17,11,6
14260,1.6567,14,3,1.71173,0.00250292,159627,0.174112,0.77593,0.178962,0.0417616,0.04,0.0649177,0.149715,0.776941,1.60558e-09,6.21468,0.256928,214.831,0.0433217,2.65889,115.59,17,11,6
14261,1.78582,15,3,1.71173,0.0025028,159642,0.174115,0.775924,0.178962,0.0417616,0.04,0.0617728,0.148125,0.776942,1.60558e-09,6.21425,0.256911,214.827,0.0433217,2.65889,115.59,17,11,5
14262,1.6326,14,3,1.71173,0.00250269,159656,0.174118,0.775918,0.178957,0.0417616,0.04,0.0645267,0.152326,0.776944,1.60558e-09,6.21386,0.256895,214.822,0.0433218,2.65889,115.589,17,11,6
14263,1.52742,14,3,1.71171,0.00250258,159670,0.174122,0.775908,0.178952,0.0417616,0.04,0.0606272,0.151912,0.776946,1.60558e-09,6.21346,0.256879,214.818,0.0433218,2.65889,115.589,17,11,6
14264,1.61585,14,3,1.7117,0.00250247,159684,0.174125,0.7759,0.178947,0.0417617,0.04,0.0616299,0.151377,0.776948,1.60558e-09,6.21306,0.256863,214.813,0.0433218,2.65889,115.589,17,11,6
14265,1.48863,14,3,1.71168,0.00250236,159698,0.174129,0.775892,0.178942,0.0417617,0.04,0.0611366,0.153368,0.77695,1.60558e-09,6.21267,0.256847,214.809,0.0433219,2.65888,115.589,17,11,6
14266,1.66485,14,3,1.71168,0.00250225,159712,0.174132,0.775885,0.178937,0.0417617,0.04,0.061913,0.151509,0.776952,1.60558e-09,6.21226,0.256831,214.804,0.0433219,2.65888,115.589,17,11,6
14267,1.73215,15,3,1.71168,0.00250214,159727,0.174135,0.775878,0.178937,0.0417617,0.04,0.061258,0.150609,0.776952,1.60558e-09,6.21184,0.256813,214.8,0.0433218,2.65888,115.589,17,11,5
14268,1.61754,14,3,1.71167,0.00250203,159741,0.174138,0.775873,0.178932,0.0417617,0.04,0.0633949,0.153013,0.776954,1.60558e-09,6.21144,0.256797,214.795,0.0433219,2.65888,115.589,17,11,6
14269,1.59418,14,3,1.71166,0.00250192,159755,0.174142,0.775867,0.178927,0.0417618,0.04,0.062333,0.15055,0.776956,1.60558e-09,6.21104,0.256781,214.791,0.0433219,2.65887,115.588,17,11,6
14270,1.63112,14,3,1.71165,0.00250181,159769,0.174145,0.775858,0.178922,0.0417618,0.04,0.0606078,0.150526,0.776958,1.60558e-09,6.21064,0.256765,214.786,0.0433219,2.65887,115.588,17,11,6
14271,1.52041,14,3,1.71164,0.0025017,159783,0.174149,0.775848,0.178916,0.0417618,0.04,0.0602841,0.154236,0.77696,1.60558e-09,6.21024,0.256748,214.782,0.0433219,2.65887,115.588,17,11,6
14272,1.47206,14,2,1.71162,0.00250159,159797,0.174146,0.775836,0.178911,0.0417618,0.04,0.0593959,0.150655,0.776963,1.60558e-09,6.20983,0.256732,214.777,0.043322,2.65887,115.588,17,11,5
14273,1.57043,15,4,1.7116,0.00250147,159812,0.174155,0.775824,0.178912,0.0417618,0.04,0.0600398,0.155069,0.776963,1.60558e-09,6.20942,0.256715,214.773,0.0433219,2.65886,115.588,17,11,6
14274,1.47571,14,3,1.71158,0.00250136,159826,0.174158,0.775809,0.178907,0.0417619,0.04,0.0588923,0.158967,0.776966,1.60558e-09,6.20902,0.256699,214.768,0.0433219,2.65886,115.588,17,11,6
14275,1.56701,15,3,1.71157,0.00250124,159841,0.174161,0.775789,0.178907,0.0417619,0.04,0.0575546,0.163498,0.776967,1.60558e-09,6.20861,0.256682,214.763,0.0433218,2.65886,115.588,17,11,5
14276,1.5842,15,3,1.71156,0.00250113,159856,0.174163,0.775771,0.178908,0.0417619,0.04,0.0586853,0.162482,0.776968,1.60558e-09,6.20819,0.256665,214.759,0.0433217,2.65885,115.588,17,11,5
14277,1.58802,15,3,1.71155,0.00250101,159871,0.174165,0.775752,0.178908,0.0417619,0.04,0.0593358,0.172347,0.776968,1.60558e-09,6.20778,0.256648,214.754,0.0433216,2.65885,115.588,17,11,5
14278,1.44947,15,4,1.71152,0.00250089,159886,0.174174,0.775732,0.178909,0.0417619,0.04,0.0612326,0.178047,0.776969,1.60558e-09,6.20738,0.256632,214.749,0.0433215,2.65884,115.588,17,11,6
14279,1.55724,15,3,1.71151,0.00250077,159901,0.174177,0.775714,0.178909,0.041762,0.04,0.0600665,0.164786,0.776971,1.60558e-09,6.20697,0.256615,214.744,0.0433214,2.65884,115.588,17,11,5
14280,1.59535,15,3,1.7115,0.00250066,159916,0.174179,0.775696,0.17891,0.041762,0.04,0.0608216,0.174053,0.776971,1.60558e-09,6.20656,0.256598,214.739,0.0433213,2.65883,115.588,17,11,5
14281,1.56754,15,4,1.71148,0.00250054,159931,0.174188,0.775676,0.17891,0.041762,0.04,0.0627314,0.184068,0.776973,1.60558e-09,6.20617,0.256582,214.734,0.0433212,2.65883,115.588,17,11,6
14282,1.20827,15,2,1.71144,0.00250042,159946,0.174184,0.775652,0.178911,0.041762,0.04,0.0605649,0.183423,0.776973,1.60558e-09,6.2058,0.256566,214.73,0.0433211,2.65882,115.588,17,11,4
14283,1.51513,15,3,1.71142,0.0025003,159961,0.174186,0.775631,0.178912,0.0417621,0.04,0.0631591,0.184171,0.776975,1.60558e-09,6.20542,0.25655,214.725,0.043321,2.65882,115.588,17,11,5
14284,1.29021,15,3,1.71138,0.00250019,159976,0.174189,0.775608,0.178913,0.0417621,0.04,0.0601078,0.181398,0.776975,1.60558e-09,6.20504,0.256534,214.72,0.0433209,2.65881,115.588,17,11,5
14285,1.24239,15,2,1.71133,0.00250007,159991,0.174185,0.775586,0.178914,0.0417621,0.04,0.0632403,0.186546,0.776976,1.60558e-09,6.20467,0.256519,214.715,0.0433208,2.65881,115.588,17,11,4
14286,1.2602,15,3,1.71129,0.00249995,160006,0.174187,0.775562,0.178915,0.0417621,0.04,0.0603601,0.187201,0.776977,1.60558e-09,6.20429,0.256503,214.71,0.0433207,2.65881,115.588,17,11,5
14287,1.23934,16,3,1.71124,0.00249983,160022,0.174189,0.775539,0.178921,0.0417621,0.04,0.0599885,0.182524,0.776975,1.60558e-09,6.2039,0.256487,214.706,0.0433207,2.6588,115.589,17,11,4
14288,1.1701,16,2,1.71119,0.0024997,160038,0.174184,0.775512,0.178928,0.0417622,0.04,0.0604014,0.194263,0.776973,1.60558e-09,6.20352,0.256471,214.701,0.0433207,2.65879,115.589,17,11,3
14289,1.23481,15,3,1.71114,0.00249959,160053,0.174186,0.775488,0.178929,0.0417622,0.04,0.0596223,0.185152,0.776973,1.60558e-09,6.20316,0.256455,214.697,0.0433206,2.65878,115.589,17,11,5
14290,0.993449,15,1,1.71108,0.00249947,160068,0.174176,0.775464,0.178934,0.0417622,0.04,0.138166,0.9732,0.776974,1.60558e-09,6.20298,0.256444,214.692,0.0433205,2.65877,115.589,17,12,3
14291,0.986393,15,0,1.71101,0.00249935,160083,0.17416,0.775439,0.17894,0.0417622,0.04,0.0611695,0.187875,0.776973,1.60558e-09,6.20289,0.256434,214.687,0.0433205,2.65877,115.589,17,11,2
14292,0.982633,15,1,1.71094,0.00249923,160098,0.17415,0.775413,0.178943,0.0417623,0.04,0.121106,0.788373,0.776973,1.60558e-09,6.20262,0.256421,214.682,0.0433205,2.65876,115.589,17,12,3
14293,1.0412,15,1,1.71088,0.00249912,160113,0.17414,0.775393,0.178945,0.0417623,0.04,0.117066,0.726364,0.776973,1.60558e-09,6.20231,0.256407,214.677,0.0433205,2.65876,115.589,17,12,3
14294,1.51904,15,2,1.71086,0.002499,160128,0.174136,0.775369,0.178945,0.0417623,0.04,0.0606316,0.183852,0.776974,1.60558e-09,6.20192,0.256391,214.673,0.0433204,2.65876,115.589,17,11,4
14295,1.02831,15,2,1.7108,0.00249888,160143,0.174132,0.775349,0.178947,0.0417623,0.04,0.1151,0.721847,0.776974,1.60558e-09,6.2016,0.256377,214.668,0.0433204,2.65875,115.589,17,12,4
14296,1.29597,15,2,1.71076,0.00249877,160158,0.174128,0.775325,0.178948,0.0417623,0.04,0.06164,0.184404,0.776975,1.60558e-09,6.20122,0.256361,214.663,0.0433203,2.65875,115.589,17,11,4
14297,1.37739,15,2,1.71073,0.00249865,160173,0.174124,0.775299,0.178949,0.0417624,0.04,0.0587248,0.182802,0.776976,1.60558e-09,6.20083,0.256345,214.658,0.0433202,2.65874,115.59,17,11,4
14298,0.991146,14,1,1.71066,0.00249854,160187,0.174115,0.775272,0.17895,0.0417624,0.04,0.0589835,0.183938,0.776978,1.60558e-09,6.20046,0.256329,214.654,0.0433203,2.65874,115.59,17,11,4
14299,1.20877,15,2,1.71062,0.00249842,160202,0.174111,0.775249,0.178951,0.0417624,0.04,0.0616217,0.185108,0.776979,1.60558e-09,6.20009,0.256314,214.649,0.0433202,2.65874,115.59,17,11,4
14300,1.4909,15,2,1.7106,0.00249831,160217,0.174108,0.775226,0.178952,0.0417624,0.04,0.0599894,0.184183,0.77698,1.60558e-09,6.19971,0.256298,214.644,0.0433201,2.65874,115.59,17,11,4
14301,1.42885,15,3,1.71057,0.00249819,160232,0.17411,0.775202,0.178952,0.0417625,0.04,0.060073,0.184886,0.776981,1.60558e-09,6.19932,0.256281,214.639,0.04332,2.65873,115.59,17,11,5
14302,0.975706,15,2,1.7105,0.00249807,160247,0.174106,0.775179,0.178959,0.0417625,0.04,0.0612922,0.192326,0.776981,1.60558e-09,6.20004,0.256278,214.635,0.04332,2.65873,115.59,17,11,4
14303,1.24304,15,2,1.71046,0.00249796,160262,0.174102,0.775157,0.17896,0.0417625,0.04,0.0591512,0.173221,0.776981,1.60558e-09,6.19966,0.256262,214.63,0.0433199,2.65872,115.59,17,11,4
14304,1.26293,15,2,1.71042,0.00249784,160277,0.174099,0.77513,0.178961,0.0417625,0.04,0.0586692,0.187577,0.776982,1.60558e-09,6.19929,0.256247,214.625,0.0433198,2.65872,115.59,17,11,4
14305,1.30393,15,2,1.71038,0.00249772,160292,0.174095,0.775105,0.178961,0.0417625,0.04,0.0600946,0.1884,0.776983,1.60558e-09,6.19892,0.256231,214.62,0.0433197,2.65871,115.59,17,11,4
