cycle,node,pts,zed_pts,R,energy,cx,cy,yaw,w,d,s_cx,s_cy,s_yaw,s_w,s_d
357,residual_1,1756,0,0.0009,0.19278,4.69281,-0.618335,1.542,0.540316,0.491536,0.0255719,0.0213685,0.0441737,0.0118022,0.0117656
358,residual_9,27,0,0.0009,0.00278215,-0.98864,2.37347,-0.00160786,0.427538,0.371046,0.0320894,0.0235956,0.0469694,0.040437,0.0209298
358,residual_8,43,0,0.0009,0.0899139,-0.207014,0.3295,1.53931,0.497002,0.204164,0.0369101,0.0840144,0.0453612,0.161404,0.0550798
358,residual_7,6,0,0.0009,0.00640314,-2.33873,0.201289,1.20686,0.11889,0.0501116,0.0349048,0.0281124,0.111315,0.0316869,0.0466676
358,residual_6,29,0,0.0009,0.00881657,-3.83858,-0.511691,1.52716,1.46247,0.181101,0.0266427,0.0274179,0.0446475,0.024959,0.0188219
358,residual_5,9,0,0.0009,0.00805114,-2.39784,-1.0942,1.53211,0.144327,0.050608,0.0411311,0.0299898,0.0840681,0.0301946,0.0645343
358,residual_4,53,0,0.0009,0.06031,0.0816212,-1.9502,-1.56193,0.420773,0.403854,0.0262915,0.0224201,0.0452675,0.0168524,0.0171816
358,residual_3,606,0,0.0009,0.6754,2.2918,-0.508509,1.55888,1.50848,0.203906,0.0255738,0.0214628,0.0441678,0.0123388,0.0117818
358,residual_2,203,0,0.0009,0.372247,2.04423,-2.02883,-0.0555639,0.339008,0.334125,0.0255976,0.0214055,0.044437,0.0120129,0.0120129
358,residual_1,1756,0,0.0009,0.192039,4.69279,-0.618348,1.54206,0.540291,0.491556,0.0255726,0.0213686,0.0441735,0.0118018,0.0117656
359,residual_9,27,0,0.0009,0.00334966,-0.988895,2.37356,-0.00191614,0.427503,0.371039,0.0321796,0.0237982,0.0469653,0.0407267,0.0214641
359,residual_8,43,0,0.0009,0.088222,-0.206998,0.329417,1.539,0.497016,0.204166,0.0369897,0.0840494,0.0453613,0.161477,0.055293
359,residual_7,6,0,0.0009,0.00118014,-2.33825,0.201334,1.20667,0.119183,0.0500874,0.0348781,0.027502,0.111659,0.0301458,0.0469027
359,residual_6,29,0,0.0009,0.00839264,-3.83864,-0.511704,1.52691,1.46243,0.180994,0.0266431,0.0273669,0.0446477,0.0249407,0.0188227
359,residual_5,9,0,0.0009,0.00716763,-2.39821,-1.09419,1.53248,0.144341,0.0505604,0.0412054,0.0296549,0.0842274,0.0304916,0.0647158
359,residual_4,53,0,0.0009,0.0633751,0.0814635,-1.95014,-1.56183,0.420606,0.403405,0.026291,0.0224348,0.0452675,0.0168948,0.0171822
359,residual_3,607,0,0.0009,0.662563,2.29183,-0.508351,1.5589,1.5085,0.204013,0.0255741,0.0214641,0.0441676,0.0123454,0.0117817
359,residual_2,203,0,0.0009,0.374029,2.04414,-2.02879,-0.0552958,0.339343,0.334161,0.0255979,0.0214051,0.0444364,0.0120163,0.0120116
359,residual_1,1756,0,0.0009,0.192621,4.6928,-0.618345,1.54203,0.540248,0.491611,0.0255711,0.0213685,0.0441738,0.0118021,0.0117656
360,residual_9,27,0,0.0009,0.00521429,-0.988884,2.37339,-0.00197176,0.427565,0.370857,0.0322601,0.0237088,0.0469814,0.0409774,0.0212225
360,residual_8,43,0,0.0009,0.0613738,-0.207012,0.329444,1.53909,0.497012,0.204165,0.0370693,0.0840845,0.0453613,0.16155,0.0555055
360,residual_7,6,0,0.0009,0.00586884,-2.33866,0.201463,1.20519,0.119155,0.05012,0.0349658,0.0278485,0.111513,0.0304631,0.0471419
360,residual_6,29,0,0.0009,0.00938088,-3.83852,-0.511628,1.52694,1.46236,0.181229,0.0266433,0.0273261,0.044648,0.0249234,0.0188224
360,residual_5,9,0,0.0009,0.00223988,-2.39849,-1.0942,1.53264,0.144359,0.0505639,0.0412498,0.030991,0.0838562,0.0308955,0.0648183
360,residual_4,53,0,0.0009,0.058123,0.0816552,-1.94995,-1.56187,0.420392,0.402944,0.0262905,0.0224469,0.0452635,0.0169274,0.0171812
360,residual_3,604,0,0.0009,0.640115,2.29183,-0.507859,1.55892,1.50909,0.203895,0.0255742,0.0214641,0.0441678,0.0123468,0.0117817
360,residual_2,203,0,0.0009,0.366163,2.0441,-2.02865,-0.0550828,0.339402,0.334087,0.0255979,0.0214051,0.0444368,0.0120154,0.0120106
360,residual_1,1756,0,0.0009,0.195414,4.69276,-0.618193,1.54188,0.540198,0.491673,0.025572,0.0213685,0.0441735,0.0118024,0.0117657
361,residual_9,27,0,0.0009,0.00530618,-0.988924,2.37337,-0.00224449,0.427499,0.370868,0.0307359,0.0239311,0.047001,0.0360512,0.0217514
361,residual_8,43,0,0.0009,0.0859882,-0.207217,0.329432,1.539,0.497015,0.204139,0.0371485,0.0841195,0.0453613,0.161622,0.055717
361,residual_7,6,0,0.0009,0.00326911,-2.33906,0.201495,1.20586,0.119179,0.0501708,0.0350328,0.0281642,0.11146,0.0307889,0.0473898
361,residual_6,29,0,0.0009,0.0121076,-3.83871,-0.511538,1.52721,1.46231,0.181535,0.0266435,0.0272951,0.0446483,0.0249077,0.0188219
361,residual_5,9,0,0.0009,0.00163165,-2.39809,-1.09432,1.53252,0.144077,0.0508151,0.0411943,0.0305374,0.0839828,0.0301818,0.0647887
361,residual_4,53,0,0.0009,0.057488,0.0818273,-1.94973,-1.56219,0.420297,0.402923,0.0262902,0.0224562,0.0452638,0.0169586,0.0171813
361,residual_3,602,0,0.0009,0.660233,2.29153,-0.507792,1.55882,1.50912,0.203715,0.0255741,0.021464,0.044168,0.0123474,0.0117818
361,residual_2,203,0,0.0009,0.368417,2.04409,-2.0287,-0.0552064,0.339288,0.333949,0.0255978,0.0214052,0.0444371,0.0120134,0.0120101
361,residual_1,1757,0,0.0009,0.195312,4.69282,-0.618163,1.5418,0.540346,0.491626,0.0255727,0.021368,0.0441733,0.0118026,0.0117656
362,residual_9,27,0,0.0009,0.00378703,-0.988818,2.37334,-0.00232254,0.427512,0.370924,0.0308354,0.0237627,0.0470115,0.0363751,0.0213749
362,residual_8,43,0,0.0009,0.0738291,-0.207191,0.329413,1.53893,0.497017,0.204143,0.0372277,0.0841542,0.0453613,0.161695,0.0559279
362,residual_7,6,0,0.0009,0.00381499,-2.3395,0.201637,1.20497,0.119167,0.0502259,0.035104,0.0284423,0.111353,0.0311209,0.0476366
362,residual_6,29,0,0.0009,0.00460365,-3.83872,-0.51147,1.52717,1.46224,0.181515,0.0266436,0.0272739,0.0446485,0.0248945,0.0188222
362,residual_5,9,0,0.0009,0.0019438,-2.39831,-1.09425,1.53209,0.144153,0.0508105,0.0412552,0.0306112,0.083855,0.0304812,0.0649696
362,residual_4,53,0,0.0009,0.0648693,0.0820296,-1.94983,-1.56213,0.420337,0.403049,0.0262901,0.0224632,0.0452637,0.0169848,0.0171814
362,residual_3,609,0,0.0009,0.666484,2.29159,-0.507982,1.55887,1.50864,0.203651,0.0255746,0.0214605,0.0441681,0.0123335,0.0117818
362,residual_2,203,0,0.0009,0.360176,2.04415,-2.0287,-0.0551223,0.338984,0.333834,0.0255978,0.0214052,0.0444367,0.0120144,0.0120101
362,residual_1,1755,0,0.0009,0.195918,4.69277,-0.618182,1.54184,0.540295,0.491679,0.0255722,0.0213679,0.0441731,0.0118022,0.0117657
363,residual_9,27,0,0.0009,0.00525734,-0.989051,2.37346,-0.00252325,0.427478,0.37091,0.0309309,0.0239473,0.0470138,0.0366963,0.0218994
363,residual_8,43,0,0.0009,0.0660449,-0.206947,0.329449,1.53909,0.497012,0.204173,0.0373066,0.0841892,0.0453613,0.161768,0.0561377
363,residual_7,6,0,0.0009,0.00737339,-2.34249,0.202901,1.20526,0.1189,0.05,0.0327423,0.0273553,0.111679,0.0296763,0.0418819
363,residual_6,29,0,0.0009,0.00689839,-3.83884,-0.511808,1.52707,1.4624,0.181225,0.026639,0.0282441,0.044643,0.0252588,0.0188167
363,residual_5,9,0,0.0009,0.00354273,-2.39832,-1.09423,1.53305,0.14416,0.0508063,0.0412657,0.0310724,0.0837387,0.0307558,0.0649985
363,residual_4,53,0,0.0009,0.0568728,0.082466,-1.9497,-1.56197,0.420367,0.402773,0.02629,0.0224695,0.0452626,0.0170059,0.0171808
363,residual_3,605,0,0.0009,0.652697,2.29154,-0.508147,1.55884,1.50807,0.203686,0.0255746,0.0214602,0.0441682,0.0123324,0.0117819
363,residual_2,203,0,0.0009,0.363413,2.04428,-2.02853,-0.05537,0.338972,0.333835,0.0255974,0.0214056,0.0444375,0.0120108,0.0120112
363,residual_1,1756,0,0.0009,0.19332,4.69283,-0.618211,1.54186,0.540235,0.49163,0.0255718,0.0213678,0.0441731,0.011802,0.0117657
364,residual_9,27,0,0.0009,0.00613881,-0.988887,2.37336,-0.00263477,0.427496,0.370767,0.0310292,0.0237775,0.0470207,0.0370147,0.0215031
364,residual_8,43,0,0.0009,0.0810271,-0.207103,0.329514,1.53941,0.497002,0.204153,0.0373853,0.0842235,0.0453612,0.16184,0.0563466
364,residual_7,6,0,0.0009,0.00259275,-2.34212,0.20291,1.20553,0.118874,0.05,0.0328812,0.0276785,0.111597,0.030011,0.042136
364,residual_6,29,0,0.0009,0.00779314,-3.83878,-0.511849,1.52702,1.46241,0.181245,0.0266403,0.0280025,0.0446437,0.0252154,0.0188176
364,residual_5,9,0,0.0009,0.00194097,-2.39823,-1.0943,1.53237,0.144169,0.0508331,0.041328,0.0311187,0.0836024,0.0310791,0.0651771
364,residual_4,53,0,0.0009,0.0624992,0.0824472,-1.94962,-1.56199,0.42038,0.402751,0.0262887,0.0226616,0.0452546,0.0176638,0.0171805
364,residual_3,604,0,0.0009,0.661318,2.29157,-0.50826,1.55887,1.50776,0.203777,0.0255744,0.021458,0.0441687,0.012322,0.0117819
364,residual_2,203,0,0.0009,0.366754,2.04422,-2.02849,-0.0548404,0.339282,0.333558,0.0255974,0.0214058,0.0444378,0.0120105,0.012012
364,residual_1,1756,0,0.0009,0.193913,4.69283,-0.61822,1.54187,0.540249,0.49158,0.0255715,0.021368,0.0441731,0.0118019,0.0117657
365,residual_9,27,0,0.0009,0.00409282,-0.98896,2.37333,-0.00291795,0.427482,0.370778,0.0311237,0.0239655,0.0470141,0.0373306,0.0220242
365,residual_8,43,0,0.0009,0.0631586,-0.207054,0.329661,1.53998,0.496984,0.20416,0.0374641,0.0842589,0.0453609,0.161913,0.056555
365,residual_7,6,0,0.0009,0.0037987,-2.34162,0.20267,1.20578,0.118895,0.05,0.0330197,0.0279702,0.111527,0.0303512,0.0423926
365,residual_6,29,0,0.0009,0.0103534,-3.83878,-0.51179,1.52675,1.46234,0.181655,0.0266413,0.0278144,0.0446443,0.025175,0.0188182
365,residual_5,9,0,0.0009,0.00205125,-2.39835,-1.09443,1.5321,0.144029,0.0508378,0.0413496,0.0298744,0.0837473,0.0300227,0.0652175
365,residual_4,53,0,0.0009,0.0654969,0.082215,-1.94948,-1.56208,0.420395,0.403366,0.0262888,0.0226268,0.045255,0.017587,0.0171812
365,residual_3,597,0,0.0009,0.671487,2.29156,-0.508292,1.55893,1.50811,0.203642,0.025574,0.0214592,0.0441677,0.0123244,0.0117819
365,residual_2,203,0,0.0009,0.35719,2.0444,-2.02834,-0.0547383,0.339283,0.333705,0.0255975,0.0214057,0.044438,0.0120103,0.0120115
365,residual_1,1757,0,0.0009,0.192803,4.69288,-0.618278,1.5419,0.540214,0.491519,0.0255702,0.0213679,0.0441729,0.0118013,0.0117657
366,residual_9,27,0,0.0009,0.00412091,-0.98915,2.37342,-0.00318442,0.427713,0.370781,0.0300237,0.0238247,0.0470498,0.0335605,0.0216053
366,residual_8,43,0,0.0009,0.0710632,-0.20707,0.329736,1.54045,0.496972,0.204158,0.0375426,0.084293,0.0453608,0.161986,0.0567625
366,residual_7,6,0,0.0009,0.0142132,-2.34165,0.202577,1.20354,0.118772,0.05,0.0332073,0.0276531,0.111789,0.0298161,0.0426435
366,residual_6,29,0,0.0009,0.00547517,-3.83891,-0.511575,1.52687,1.4622,0.181725,0.0266421,0.0276676,0.0446448,0.0251373,0.0188187
366,residual_5,9,0,0.0009,0.00530635,-2.39802,-1.09434,1.53195,0.144154,0.050905,0.0414256,0.0294621,0.0839294,0.030257,0.0653884
366,residual_4,53,0,0.0009,0.0597909,0.0827181,-1.95008,-1.56157,0.421162,0.402459,0.026289,0.0225988,0.0452551,0.0175198,0.0171806
366,residual_3,602,0,0.0009,0.65189,2.29156,-0.508502,1.55894,1.50771,0.203628,0.0255742,0.0214613,0.0441679,0.0123345,0.0117819
366,residual_2,203,0,0.0009,0.369672,2.04426,-2.02833,-0.0545008,0.339667,0.333659,0.0255975,0.0214055,0.0444382,0.0120111,0.012011
366,residual_1,1757,0,0.0009,0.191864,4.69287,-0.618248,1.54197,0.540174,0.491521,0.0255714,0.0213679,0.0441731,0.0118012,0.0117656
367,residual_9,27,0,0.0009,0.00444084,-0.989019,2.37328,-0.00337664,0.427727,0.37071,0.0301253,0.0236821,0.0470553,0.0339081,0.0212503
367,residual_8,43,0,0.0009,0.0755231,-0.207077,0.329713,1.5405,0.496972,0.204157,0.0376211,0.0843278,0.0453608,0.162058,0.0569693
367,residual_7,6,0,0.0009,0.00499441,-2.3416,0.202651,1.20262,0.118743,0.05,0.0333229,0.027943,0.111675,0.0301606,0.0429017
367,residual_6,29,0,0.0009,0.00917846,-3.8383,-0.511663,1.52672,1.4622,0.182182,0.0266424,0.0275619,0.0446453,0.0251057,0.0188182
367,residual_5,9,0,0.0009,0.00593477,-2.39776,-1.09461,1.53295,0.14411,0.0509867,0.041426,0.0288397,0.0840868,0.0294387,0.0654322
367,residual_4,53,0,0.0009,0.0608448,0.0828433,-1.94976,-1.56177,0.420845,0.401999,0.0262902,0.0224786,0.0452623,0.0171214,0.0171807
367,residual_3,601,0,0.0009,0.667154,2.29144,-0.508384,1.55898,1.50762,0.203746,0.0255741,0.0214628,0.044168,0.0123404,0.0117819
367,residual_2,203,0,0.0009,0.360089,2.04437,-2.02815,-0.0549939,0.339856,0.333675,0.0255974,0.0214055,0.0444383,0.0120108,0.012011
367,residual_1,1757,0,0.0009,0.195447,4.69282,-0.618124,1.54193,0.54002,0.491637,0.0255722,0.0213681,0.0441729,0.0118018,0.0117657
368,residual_9,27,0,0.0009,0.00533753,-0.989023,2.37353,-0.00326643,0.427727,0.370667,0.0302227,0.0238747,0.0470411,0.0342522,0.0217747
368,residual_8,43,0,0.0009,0.0627175,-0.207215,0.329647,1.54031,0.49698,0.20414,0.0376992,0.0843628,0.0453609,0.162131,0.0571752
368,residual_7,6,0,0.0009,0.00291988,-2.34134,0.202699,1.20236,0.118715,0.05,0.0334382,0.0282022,0.111571,0.0305089,0.0431608
368,residual_6,29,0,0.0009,0.00596041,-3.83818,-0.511813,1.52662,1.46227,0.182017,0.0266427,0.0274796,0.0446457,0.0250765,0.018819
368,residual_5,9,0,0.0009,0.00421254,-2.39757,-1.09454,1.53322,0.144069,0.0510539,0.0414318,0.0295416,0.0839405,0.029706,0.0654129
368,residual_4,53,0,0.0009,0.0653574,0.0828058,-1.94973,-1.56243,0.420586,0.402082,0.02629,0.0224822,0.0452587,0.0171215,0.0171801
368,residual_3,606,0,0.0009,0.661301,2.29151,-0.508469,1.55902,1.50686,0.203784,0.0255743,0.021463,0.0441682,0.012343,0.0117819
368,residual_2,203,0,0.0009,0.357619,2.04435,-2.02833,-0.0554095,0.33972,0.334126,0.0255974,0.0214057,0.0444381,0.0120106,0.0120125
368,residual_1,1755,0,0.0009,0.194133,4.69286,-0.618073,1.54189,0.540109,0.491532,0.0255729,0.0213682,0.0441727,0.0118016,0.0117656
369,residual_9,27,0,0.0009,0.00377759,-0.988944,2.3737,-0.00365267,0.427729,0.370566,0.0303231,0.0237195,0.0470441,0.0345931,0.0213973
369,residual_8,43,0,0.0009,0.0788435,-0.207479,0.329692,1.54047,0.496971,0.204107,0.0377773,0.0843982,0.0453608,0.162203,0.0573805
369,residual_7,6,0,0.0009,0.00480159,-2.34074,0.202439,1.20187,0.118832,0.05,0.0335981,0.0282178,0.111355,0.0305404,0.0433764
369,residual_6,29,0,0.0009,0.00599256,-3.83828,-0.511748,1.52678,1.46224,0.181541,0.0266431,0.0274141,0.0446462,0.025049,0.0188201
369,residual_5,9,0,0.0009,0.00205854,-2.39774,-1.09445,1.53344,0.144116,0.0510418,0.0414852,0.031164,0.0836097,0.0301199,0.0655915
369,residual_4,53,0,0.0009,0.0634104,0.0827776,-1.94976,-1.56255,0.420754,0.402345,0.0262911,0.0223924,0.0452655,0.0168014,0.0171805
369,residual_3,605,0,0.0009,0.650486,2.29161,-0.508964,1.55901,1.50669,0.203699,0.0255742,0.0214611,0.044168,0.0123356,0.0117819
369,residual_2,203,0,0.0009,0.370015,2.04444,-2.02828,-0.0547829,0.339645,0.333715,0.0255975,0.0214056,0.0444387,0.0120114,0.0120116
369,residual_1,1756,0,0.0009,0.194295,4.69285,-0.617925,1.54181,0.540018,0.491529,0.0255734,0.0213679,0.0441726,0.0118015,0.0117657
370,residual_9,27,0,0.0009,0.00786784,-0.989116,2.3738,-0.0037558,0.427705,0.370553,0.0304196,0.0239127,0.0470384,0.0349307,0.021919
370,residual_8,43,0,0.0009,0.0801564,-0.207521,0.329655,1.5404,0.496974,0.204102,0.0378551,0.0844328,0.0453608,0.162276,0.0575852
370,residual_7,6,0,0.0009,0.00757671,-2.34047,0.202395,1.20262,0.118832,0.05,0.0336946,0.0284605,0.111314,0.0308898,0.0436376
370,residual_6,29,0,0.0009,0.00728203,-3.83861,-0.511596,1.52689,1.46216,0.181416,0.0266435,0.0273647,0.0446466,0.0250242,0.0188208
370,residual_5,9,0,0.0009,0.00307011,-2.39771,-1.09429,1.53181,0.144252,0.0511003,0.0415626,0.0304491,0.0837737,0.0303666,0.0657591
370,residual_4,53,0,0.0009,0.0623106,0.082197,-1.9496,-1.56264,0.42049,0.403413,0.0262908,0.0224138,0.0452642,0.016849,0.0171818
370,residual_3,609,0,0.0009,0.677626,2.29166,-0.508627,1.55897,1.50615,0.203859,0.0255741,0.0214591,0.0441678,0.0123259,0.0117818
370,residual_2,203,0,0.0009,0.362151,2.0444,-2.02829,-0.0549118,0.339669,0.333728,0.0255977,0.0214055,0.044439,0.0120117,0.0120107
370,residual_1,1757,0,0.0009,0.196157,4.69278,-0.617854,1.54177,0.539815,0.491748,0.0255737,0.0213678,0.0441726,0.0118011,0.0117658
371,residual_9,27,0,0.0009,0.00375724,-0.989388,2.3738,-0.00406825,0.427665,0.37056,0.030516,0.0240924,0.0470269,0.0352652,0.0224323
371,residual_8,43,0,0.0009,0.08127,-0.207422,0.329562,1.54014,0.496985,0.204114,0.0379329,0.0844672,0.045361,0.162348,0.0577891
371,residual_7,6,0,0.0009,0.00188331,-2.3401,0.202221,1.20322,0.11885,0.05,0.0337935,0.0286816,0.111262,0.0312404,0.0438987
371,residual_6,29,0,0.0009,0.00811721,-3.83873,-0.511546,1.52681,1.46211,0.181351,0.0266438,0.027326,0.0446469,0.0250012,0.0188214
371,residual_5,9,0,0.0009,0.00516224,-2.39797,-1.09436,1.53217,0.144292,0.0510761,0.0416376,0.0300071,0.0839382,0.0306591,0.0659302
371,residual_4,53,0,0.0009,0.0586754,0.0821019,-1.94948,-1.5634,0.419896,0.403405,0.0262903,0.0224296,0.045263,0.0168923,0.0171815
371,residual_3,606,0,0.0009,0.676065,2.29169,-0.508833,1.55901,1.50581,0.203929,0.025574,0.0214587,0.0441682,0.0123239,0.0117818
371,residual_2,203,0,0.0009,0.366665,2.04437,-2.02833,-0.05495,0.339697,0.333661,0.025598,0.0214053,0.0444385,0.0120146,0.0120104
371,residual_1,1756,0,0.0009,0.192192,4.69282,-0.617871,1.54181,0.539778,0.491722,0.0255719,0.0213676,0.044173,0.0118015,0.0117657
372,residual_9,27,0,0.0009,0.00626342,-0.989337,2.37352,-0.00419866,0.427671,0.370605,0.0306123,0.024261,0.0470095,0.0355966,0.0229369
372,residual_8,43,0,0.0009,0.0767901,-0.207425,0.329585,1.54028,0.496982,0.204114,0.0380103,0.0845017,0.045361,0.162421,0.0579922
372,residual_7,6,0,0.0009,0.00233707,-2.34037,0.202289,1.20294,0.11885,0.0500378,0.0338923,0.0288844,0.111179,0.0315914,0.0441593
372,residual_6,29,0,0.0009,0.00666627,-3.83843,-0.51169,1.52693,1.46219,0.181093,0.0266437,0.0272984,0.0446473,0.0249809,0.0188216
372,residual_5,9,0,0.0009,0.00535676,-2.39807,-1.0944,1.53243,0.144313,0.0510763,0.0417045,0.0302823,0.083807,0.0309953,0.0660973
372,residual_4,53,0,0.0009,0.0631758,0.0811958,-1.9495,-1.56382,0.419857,0.405167,0.0262892,0.022626,0.0452567,0.0175534,0.0171836
372,residual_3,606,0,0.0009,0.664713,2.29162,-0.509089,1.55893,1.50565,0.204086,0.0255745,0.0214557,0.0441677,0.0123104,0.0117818
372,residual_2,203,0,0.0009,0.367868,2.04426,-2.02815,-0.0552083,0.339887,0.333849,0.0255977,0.0214056,0.0444387,0.0120132,0.0120119
372,residual_1,1756,0,0.0009,0.193774,4.69281,-0.617758,1.54171,0.539753,0.49183,0.0255727,0.021368,0.0441728,0.0118016,0.0117657
373,residual_9,27,0,0.0009,0.00362517,-0.989497,2.37336,-0.00423773,0.42765,0.370705,0.0307114,0.0240251,0.047017,0.0359251,0.022383
373,residual_8,43,0,0.0009,0.0726679,-0.207394,0.329557,1.5402,0.496988,0.204118,0.0380875,0.0845365,0.045361,0.162493,0.0581946
373,residual_7,6,0,0.0009,0.00513813,-2.34003,0.202011,1.20317,0.118881,0.05,0.0339928,0.0290721,0.111116,0.0319419,0.0444192
373,residual_6,29,0,0.0009,0.00765065,-3.83867,-0.511529,1.52708,1.4621,0.180619,0.026644,0.0272757,0.0446476,0.0249617,0.0188226
373,residual_5,9,0,0.0009,0.0065381,-2.39815,-1.09444,1.53308,0.144319,0.0511076,0.0417015,0.0300202,0.0839523,0.0310909,0.0659728
373,residual_4,53,0,0.0009,0.0553788,0.0813723,-1.94989,-1.56335,0.419954,0.404802,0.0262892,0.0225976,0.0452558,0.0174937,0.017183
373,residual_3,608,0,0.0009,0.67875,2.29169,-0.509046,1.55888,1.50573,0.203867,0.025574,0.0214574,0.0441682,0.0123162,0.0117818
373,residual_2,203,0,0.0009,0.383842,2.04423,-2.02847,-0.0552679,0.339457,0.334206,0.0255977,0.0214056,0.0444387,0.0120138,0.0120128
373,residual_1,1755,0,0.0009,0.193927,4.69277,-0.617899,1.54173,0.539823,0.491786,0.0255721,0.021368,0.0441727,0.0118018,0.0117656
374,residual_9,27,0,0.0009,0.00403705,-0.989382,2.37322,-0.00376073,0.427673,0.3706,0.0308095,0.0238424,0.0470235,0.0362506,0.0219135
374,residual_8,43,0,0.0009,0.0646076,-0.207136,0.329505,1.54005,0.496994,0.204151,0.0381648,0.0845714,0.045361,0.162566,0.0583965
374,residual_7,6,0,0.0009,0.00295843,-2.3399,0.202035,1.20297,0.118869,0.05,0.0340911,0.0292435,0.111044,0.0322917,0.0446784
374,residual_6,29,0,0.0009,0.0053275,-3.8386,-0.511653,1.52713,1.46217,0.180461,0.0266439,0.0272602,0.0446478,0.0249448,0.0188228
374,residual_5,9,0,0.0009,0.00760363,-2.39809,-1.09458,1.53418,0.144268,0.0511104,0.0417634,0.0297461,0.0841236,0.0308077,0.0661462
374,residual_4,53,0,0.0009,0.0622993,0.0816566,-1.94978,-1.56324,0.419943,0.404207,0.0262891,0.02278,0.0452507,0.0181298,0.0171817
374,residual_3,601,0,0.0009,0.652764,2.29167,-0.508925,1.5589,1.50629,0.203691,0.025574,0.0214588,0.0441686,0.0123222,0.0117819
374,residual_2,203,0,0.0009,0.370901,2.04427,-2.02868,-0.0552218,0.339776,0.334059,0.0255981,0.021405,0.0444377,0.0120175,0.0120111
374,residual_1,1757,0,0.0009,0.195122,4.69273,-0.617828,1.54171,0.539709,0.491856,0.0255728,0.021368,0.0441725,0.0118015,0.0117657
375,residual_9,27,0,0.0009,0.00365088,-0.989347,2.37334,-0.00385749,0.427675,0.370745,0.0309068,0.0236989,0.0470226,0.0365732,0.0215105
375,residual_8,43,0,0.0009,0.0802457,-0.20735,0.329693,1.54073,0.496968,0.204124,0.038242,0.0846065,0.0453608,0.162638,0.0585975
375,residual_7,6,0,0.0009,0.00240235,-2.33978,0.201975,1.2044,0.118881,0.05,0.0341897,0.0294054,0.111028,0.03264,0.0449368
375,residual_6,29,0,0.0009,0.008011,-3.83844,-0.511743,1.52703,1.46221,0.18029,0.026644,0.0272453,0.0446481,0.0249281,0.0188232
375,residual_5,9,0,0.0009,0.00450845,-2.39775,-1.09472,1.53541,0.14413,0.0511112,0.0418417,0.0284006,0.0845266,0.0294772,0.0662942
375,residual_4,53,0,0.0009,0.0595501,0.0815137,-1.94956,-1.56318,0.419898,0.404833,0.0262892,0.0227209,0.0452518,0.0179821,0.0171825
375,residual_3,611,0,0.0009,0.649457,2.29157,-0.508883,1.55887,1.50652,0.203824,0.0255742,0.0214588,0.0441691,0.0123213,0.0117819
375,residual_2,203,0,0.0009,0.362842,2.04449,-2.02861,-0.0552861,0.339371,0.334075,0.025598,0.0214051,0.0444378,0.0120155,0.0120111
375,residual_1,1757,0,0.0009,0.197768,4.69266,-0.61781,1.54168,0.539668,0.492029,0.0255723,0.0213678,0.0441724,0.0118015,0.0117657
376,residual_9,27,0,0.0009,0.00553107,-0.989286,2.37331,-0.00344071,0.427688,0.37074,0.0310003,0.0239016,0.047017,0.0368931,0.0220279
376,residual_8,43,0,0.0009,0.0625893,-0.207307,0.329578,1.54038,0.496981,0.204129,0.0383189,0.0846408,0.0453609,0.16271,0.0587978
376,residual_7,6,0,0.0009,0.00555161,-2.3397,0.201799,1.20314,0.118921,0.05,0.0343389,0.0285012,0.111321,0.0313876,0.0451167
376,residual_6,29,0,0.0009,0.00633315,-3.83821,-0.511746,1.52707,1.4622,0.179933,0.0266439,0.0272355,0.0446483,0.0249134,0.0188235
