# frame;ts_ms;est_x,est_y,est_th;verts;corner_sigma;edge_sigma_d;closed,publishable
1022;1789210768184;-2.87916e-05,-0.000111947,-1.45897e-05;-4.23865,3.30001 -4.10912,-3.50328 4.01593,-3.551 4.19012,3.58089;0.0422967 0.0394979 0.0468644 0.0408917;0.0151663 0.015672 0.0190323 0.00297255;1,1
1023;1789210768492;0.000102215,-0.00011964,3.14132;-4.23855,3.29447 -4.10908,-3.50516 4.01592,-3.55128 4.19007,3.57889;0.0422919 0.0395007 0.0468667 0.0408784;0.0151663 0.015672 0.0190323 0.00297255;1,1
1024;1789210768541;-3.47353e-05,1.59614e-05,0.000262142;-4.23844,3.28909 -4.1091,-3.50412 4.01594,-3.55052 4.1901,3.58009;0.0422828 0.0394991 0.0468609 0.0408883;0.0151663 0.015672 0.0190323 0.00297255;1,1
1025;1789210768588;-6.78387e-05,2.41946e-05,3.7517e-05;-4.23843,3.28823 -4.10911,-3.50376 4.01594,-3.55039 4.19012,3.58088;0.0422805 0.0394985 0.0468598 0.0408942;0.0151663 0.015672 0.0190323 0.00297255;1,1
1026;1789210768639;8.40761e-05,6.36124e-05,-0.000464636;-4.23847,3.29031 -4.10911,-3.50372 4.01594,-3.55042 4.1901,3.5802;0.0422844 0.0394985 0.04686 0.0408888;0.0151663 0.015672 0.0190323 0.00297255;1,1
1027;1789210768693;0.000208591,0.000116436,0.000181818;-4.23843,3.28824 -4.10911,-3.50382 4.01594,-3.55038 4.19011,3.58068;0.0422808 0.0394986 0.0468597 0.0408928;0.0151663 0.015672 0.0190323 0.00297255;1,1
1028;1789210768743;0.000274856,0.000113357,-0.000179333;-4.23844,3.28878 -4.10911,-3.5037 4.01594,-3.55049 4.19011,3.58069;0.0422816 0.0394985 0.0468605 0.0408927;0.0151663 0.015672 0.0190323 0.00297255;1,1
1029;1789210768800;0.000341726,9.15493e-05,-0.000729101;-4.23844,3.28914 -4.10911,-3.50361 4.01594,-3.55058 4.19011,3.58047;0.0422824 0.0394983 0.0468612 0.040891;0.0151663 0.015672 0.0190323 0.00297255;1,1
1030;1789210768848;0.000251319,7.34161e-05,-0.000858615;-4.23842,3.2879 -4.10911,-3.50371 4.01594,-3.55045 4.19012,3.58089;0.0422801 0.0394985 0.0468602 0.0408943;0.0151663 0.015672 0.0190323 0.00297255;1,1
1031;1789210768895;0.000105418,5.36696e-05,-0.00106458;-4.23862,3.29812 -4.10914,-3.50193 4.01491,-3.55168 4.19116,3.57716;0.0422994 0.039496 0.0468604 0.0408744;0.0151663 0.015672 0.0190323 0.00297255;1,1
1032;1789210768946;7.57824e-05,4.9687e-05,-0.00144721;-4.23846,3.29 -4.10911,-3.50363 4.01494,-3.55048 4.19123,3.58033;0.0422838 0.0394983 0.0468516 0.0408991;0.0151663 0.015672 0.0190323 0.00297255;1,1
1033;1789210769145;0.000440894,1.58347e-05,-0.00186731;-4.23908,3.29949 -4.10879,-3.50509 4.01492,-3.5514 4.19121,3.57928;0.0422999 0.0395003 0.0468587 0.0408895;0.0151663 0.015672 0.0190323 0.00297255;1,1
1034;1789210769192;6.75335e-05,-5.33723e-05,-0.000510572;-4.23881,3.30131 -4.10905,-3.50338 4.01493,-3.55088 4.19123,3.5803;0.0422998 0.039498 0.0468545 0.0408964;0.0151663 0.015672 0.0190323 0.00297255;1,1
1035;1789210769252;0.000154779,-0.000132762,-0.000920049;-4.2388,3.30097 -4.10905,-3.50331 4.01493,-3.55085 4.19124,3.58054;0.042299 0.0394979 0.0468543 0.0408983;0.0151663 0.015672 0.0190323 0.00297255;1,1
1036;1789210769302;2.32151e-05,-0.000239457,-0.000524703;-4.2388,3.3007 -4.10905,-3.50325 4.01493,-3.55101 4.19124,3.58061;0.0422986 0.0394978 0.0468555 0.0408988;0.0151663 0.015672 0.0190323 0.00297255;1,1
1037;1789210769353;-4.19959e-05,-0.000403306,-0.000463829;-4.23879,3.29959 -4.10903,-3.50334 4.01493,-3.55089 4.19125,3.58101;0.0422965 0.0394979 0.0468546 0.040902;0.0151663 0.015672 0.0190323 0.00297255;1,1
1038;1789210769397;2.97031e-05,-0.000358468,-0.000228166;-4.23881,3.30149 -4.10905,-3.50334 4.01493,-3.55084 4.19124,3.58047;0.0422998 0.0394979 0.0468542 0.0408977;0.0151663 0.015672 0.0190323 0.00297255;1,1
1039;1789210769447;0.00011629,-0.000304741,-0.000172138;-4.23879,3.29998 -4.10904,-3.50325 4.01493,-3.55096 4.19125,3.58093;0.0422971 0.0394978 0.0468551 0.0409013;0.0151663 0.015672 0.0190323 0.00297255;1,1
1040;1789210769499;0.00019029,-0.000259986,-0.000274686;-4.23881,3.30145 -4.10905,-3.50341 4.01493,-3.55083 4.19124,3.58041;0.0422999 0.039498 0.0468542 0.0408972;0.0151663 0.015672 0.0190323 0.00297255;1,1
1041;1789210769555;0.000261478,-0.000232793,-0.000336394;-4.2388,3.30086 -4.10905,-3.5032 4.01493,-3.55101 4.19124,3.58061;0.0422988 0.0394977 0.0468555 0.0408988;0.0151663 0.015672 0.0190323 0.00297255;1,1
1042;1789210769856;-0.000206503,-0.00020491,-3.14095;-4.23867,3.29404 -4.10901,-3.50517 4.01492,-3.55124 4.19121,3.57935;0.0422912 0.0395007 0.0468575 0.0408911;0.0151663 0.015672 0.0190323 0.00297255;1,1
1043;1789210769900;-4.59099e-05,-2.90594e-05,5.85585e-05;-4.23905,3.28715 -4.1086,-3.50437 4.01494,-3.55032 4.19126,3.5814;0.0422807 0.0394988 0.0468505 0.0409075;0.0151663 0.015672 0.0190323 0.00297255;1,1
1044;1789210769953;0.000116516,-5.59365e-05,0.000645266;-4.23907,3.28802 -4.10861,-3.50378 4.01494,-3.55035 4.19126,3.58146;0.0422818 0.0394979 0.0468506 0.0409078;0.0151663 0.015672 0.0190323 0.00297255;1,1
1045;1789210770004;0.000328672,-5.26931e-05,0.000450883;-4.23901,3.28774 -4.10863,-3.50404 4.01495,-3.55017 4.19127,3.58164;0.042281 0.0394983 0.0468492 0.0409091;0.0151663 0.015672 0.0190323 0.00297255;1,1
1046;1789210770060;0.00033185,-5.45688e-05,0.000779169;-4.23904,3.28904 -4.10863,-3.50367 4.01494,-3.55039 4.19126,3.5813;0.0422832 0.0394978 0.0468509 0.0409064;0.0151663 0.015672 0.0190323 0.00297255;1,1
1047;1789210770366;-0.000326305,-9.93756e-05,-3.1413;-4.23926,3.29356 -4.10841,-3.50539 4.01492,-3.55113 4.19122,3.57958;0.0422923 0.0395001 0.0468567 0.0408929;0.0151663 0.015672 0.0190323 0.00297255;1,1
1048;1789210770407;-2.77652e-05,3.73409e-06,0.000256594;-4.23897,3.28835 -4.10842,-3.50428 4.01494,-3.55045 4.19125,3.58083;0.0422827 0.0394981 0.0468514 0.0409032;0.0151663 0.015672 0.0190323 0.00297255;1,1
1049;1789210770459;-7.08904e-05,-9.98522e-06,0.000481185;-4.23882,3.28896 -4.10854,-3.50369 4.01494,-3.55045 4.19125,3.58118;0.0422825 0.0394974 0.0468513 0.0409055;0.0151663 0.015672 0.0190323 0.00297255;1,1
1050;1789210770514;-0.000128965,-0.000101664,0.000403262;-4.23917,3.28895 -4.10829,-3.50392 4.01494,-3.55033 4.19125,3.5811;0.0422838 0.0394974 0.0468505 0.040905;0.0151663 0.015672 0.0190323 0.00297255;1,1
1051;1789210770572;-0.00021767,-0.000194963,0.000619005;-4.23917,3.28859 -4.10829,-3.50382 4.01494,-3.5504 4.19126,3.58139;0.0422829 0.0394973 0.046851 0.0409071;0.0151663 0.015672 0.0190323 0.00297255;1,1
1052;1789210770620;-0.000276638,-0.000286952,0.00017118;-4.23918,3.28953 -4.10829,-3.50401 4.01495,-3.55028 4.19125,3.58113;0.0422846 0.0394975 0.0468501 0.0409051;0.0151663 0.015672 0.0190323 0.00297255;1,1
1053;1789210770670;-0.000338307,-0.000382509,0.000618043;-4.23916,3.28767 -4.10828,-3.50394 4.01494,-3.55032 4.19127,3.58164;0.0422814 0.0394974 0.0468504 0.0409092;0.0151663 0.015672 0.0190323 0.00297255;1,1
1054;1789210770716;-0.00036703,-0.000473395,0.000871615;-4.2379,3.29496 -4.10989,-3.50272 4.0154,-3.55107 4.19082,3.57886;0.0422904 0.0394984 0.0468595 0.0408837;0.0151663 0.015672 0.0190323 0.00297255;1,1
1055;1789210770770;-0.000401464,-0.00059374,0.00173856;-4.23917,3.28998 -4.10831,-3.50398 4.01542,-3.55036 4.19087,3.58087;0.0422855 0.0394975 0.0468542 0.0408993;0.0151663 0.015672 0.0190323 0.00297255;1,1
1056;1789210770823;-0.000420978,-0.000643563,0.00170966;-4.23918,3.28936 -4.10829,-3.50391 4.01542,-3.55034 4.19087,3.58104;0.0422844 0.0394974 0.0468541 0.0409007;0.0151663 0.015672 0.0190323 0.00297255;1,1
1057;1789210771019;-0.000532666,-0.000487778,0.00204144;-4.23938,3.30017 -4.10828,-3.50478 4.01539,-3.55158 4.19082,3.5788;0.0423025 0.0394989 0.0468636 0.0408821;0.0151663 0.015672 0.0190323 0.00297255;1,1
1058;1789210771078;8.1201e-05,-1.65188e-05,-0.00018598;-4.23875,3.29969 -4.10907,-3.50334 4.01541,-3.55082 4.19086,3.58068;0.0422969 0.0394979 0.0468576 0.0408959;0.0151663 0.015672 0.0190323 0.00297255;1,1
1059;1789210771130;0.000135126,-4.53454e-05,-6.13558e-05;-4.23896,3.3008 -4.1089,-3.5034 4.01541,-3.5508 4.19086,3.58047;0.0422995 0.0394978 0.0468575 0.0408941;0.0151663 0.015672 0.0190323 0.00297255;1,1
1060;1789210771183;3.22491e-05,-4.42409e-05,0.000187433;-4.23896,3.3004 -4.10891,-3.50283 4.0154,-3.5511 4.19086,3.58038;0.0422991 0.039497 0.0468597 0.0408935;0.0151663 0.015672 0.0190323 0.00297255;1,1
1061;1789210771481;1.13364e-05,-2.71179e-05,3.14147;-4.23885,3.29469 -4.10887,-3.50518 4.0154,-3.55128 4.19083,3.57916;0.0422929 0.0395005 0.0468614 0.0408859;0.0151663 0.015672 0.0190323 0.00297255;1,1
1062;1789210771525;-5.34036e-06,-5.0042e-05,0.000358527;-4.2389,3.28797 -4.10873,-3.50444 4.01542,-3.55036 4.19088,3.58122;0.0422815 0.039499 0.0468543 0.0409023;0.0151663 0.015672 0.0190323 0.00297255;1,1
1063;1789210771579;1.74049e-05,-9.102e-05,0.00108136;-4.23901,3.28825 -4.10866,-3.50403 4.01542,-3.55029 4.19089,3.58149;0.0422818 0.0394983 0.0468537 0.0409042;0.0151663 0.015672 0.0190323 0.00297255;1,1
1064;1789210771632;7.9644e-05,-5.02553e-05,0.000585108;-4.23904,3.28975 -4.10867,-3.50377 4.01542,-3.55047 4.19087,3.58102;0.0422845 0.039498 0.046855 0.0409005;0.0151663 0.015672 0.0190323 0.00297255;1,1
1065;1789210771691;0.000102881,-7.77085e-05,0.00069451;-4.23904,3.28977 -4.10867,-3.50376 4.01542,-3.55039 4.19087,3.58093;0.0422847 0.039498 0.0468545 0.0408998;0.0151663 0.015672 0.0190323 0.00297255;1,1
1066;1789210771741;3.5409e-05,-0.000131621,0.000861237;-4.23904,3.28986 -4.10867,-3.50388 4.01542,-3.55034 4.19087,3.58105;0.0422846 0.0394981 0.046854 0.0409006;0.0151663 0.015672 0.0190323 0.00297255;1,1
1067;1789210771788;-8.68177e-06,-0.000182413,0.000954849;-4.23906,3.29097 -4.10867,-3.50382 4.01542,-3.5504 4.19086,3.58054;0.0422869 0.0394981 0.0468545 0.0408967;0.0151663 0.015672 0.0190323 0.00297255;1,1
1068;1789210771836;3.24981e-05,-0.000221497,0.000865915;-4.23902,3.289 -4.10867,-3.5039 4.01542,-3.5504 4.19088,3.58127;0.0422832 0.0394982 0.0468545 0.0409024;0.0151663 0.015672 0.0190323 0.00297255;1,1
1069;1789210771893;8.20239e-05,-0.000264678,0.000166493;-4.23904,3.29023 -4.10867,-3.50368 4.01542,-3.55048 4.19087,3.58087;0.0422854 0.0394979 0.0468551 0.0408993;0.0151663 0.015672 0.0190323 0.00297255;1,1
1070;1789210771942;5.49556e-05,-0.000196166,0.000389239;-4.23905,3.29068 -4.10867,-3.50386 4.01542,-3.5504 4.19087,3.5807;0.0422862 0.0394981 0.0468545 0.040898;0.0151663 0.015672 0.0190323 0.00297255;1,1
1071;1789210772151;-0.00044397,-0.000270414,-0.000390677;-4.23921,3.29892 -4.10865,-3.50468 4.01538,-3.55174 4.19083,3.57931;0.0422995 0.0394995 0.0468647 0.0408861;0.0151663 0.015672 0.0190323 0.00297255;1,1
1072;1789210772200;-3.63862e-05,-0.000140094,-2.70587e-05;-4.23918,3.2972 -4.10869,-3.50278 4.01539,-3.55143 4.19089,3.58158;0.0422939 0.0394967 0.0468622 0.0409029;0.0151663 0.015672 0.0190323 0.00297255;1,1
1073;1789210772246;-4.24354e-05,-0.000146149,-0.000155555;-4.23921,3.29898 -4.10869,-3.50279 4.01539,-3.55133 4.19088,3.58116;0.042297 0.0394967 0.0468614 0.0408995;0.0151663 0.015672 0.0190323 0.00297255;1,1
1074;1789210772301;1.14313e-05,0.000129212,-0.000307631;-4.23912,3.29634 -4.10874,-3.50301 4.0154,-3.55122 4.1909,3.58198;0.0422921 0.0394971 0.0468606 0.040906;0.0151663 0.015672 0.0190323 0.00297255;1,1
1075;1789210772604;-7.61409e-05,-5.31354e-05,3.1414;-4.23908,3.29414 -4.1087,-3.50523 4.0154,-3.55123 4.19083,3.57907;0.0422932 0.0395004 0.0468609 0.0408854;0.0151663 0.015672 0.0190323 0.00297255;1,1
1076;1789210772650;6.57548e-05,-7.74537e-05,4.07523e-05;-4.23897,3.28847 -4.10872,-3.50413 4.01542,-3.55047 4.19086,3.5803;0.0422837 0.0394986 0.0468551 0.0408955;0.0151663 0.015672 0.0190323 0.00297255;1,1
1077;1789210772696;4.37054e-05,-3.99575e-05,0.000167881;-4.23896,3.28792 -4.10872,-3.50387 4.01542,-3.55035 4.19087,3.58093;0.042282 0.0394982 0.0468541 0.0409002;0.0151663 0.015672 0.0190323 0.00297255;1,1
1078;1789210772743;-5.12549e-05,8.68458e-05,-0.00042561;-4.23913,3.29682 -4.10876,-3.50203 4.01489,-3.55154 4.19118,3.57758;0.042299 0.0394957 0.0468592 0.0408779;0.0151663 0.015672 0.0190323 0.00297255;1,1
1079;1789210772804;-7.08685e-05,0.000121461,-0.000983048;-4.23898,3.2892 -4.10872,-3.50381 4.01492,-3.55037 4.19126,3.58063;0.0422842 0.0394981 0.0468505 0.0409017;0.0151663 0.015672 0.0190323 0.00297255;1,1
1080;1789210773114;1.85863e-05,-0.000205867,3.14124;-4.23922,3.30157 -4.10873,-3.50351 4.01515,-3.55237 4.19044,3.5762;0.0423075 0.039498 0.0468698 0.0408625;0.0151663 0.015672 0.0190323 0.00297255;1,1
1081;1789210773159;-2.43002e-05,-1.82825e-05,-0.000183435;-4.23914,3.29718 -4.10876,-3.50214 4.01679,-3.55193 4.18883,3.57692;0.0423003 0.0394959 0.0468799 0.0408544;0.0151663 0.015672 0.0190323 0.00297255;1,1
1082;1789210773218;-5.71464e-05,-4.77547e-05,-0.000713087;-4.23916,3.29825 -4.10876,-3.50175 4.01678,-3.55178 4.18885,3.57727;0.0423013 0.0394953 0.0468786 0.0408568;0.0151663 0.015672 0.0190323 0.00297255;1,1
1083;1789210773264;-6.16776e-05,1.63503e-05,-0.00046594;-4.23729,3.29468 -4.11074,-3.50243 4.01808,-3.55141 4.18787,3.57874;0.0422879 0.0394995 0.0468856 0.0408582;0.0151663 0.015672 0.0190323 0.00297255;1,1
1084;1789210773315;-9.63817e-05,7.07703e-05,-0.000521433;-4.23735,3.29766 -4.11075,-3.50173 4.0168,-3.55182 4.18884,3.57746;0.0422939 0.0394986 0.0468791 0.0408582;0.0151663 0.015672 0.0190323 0.00297255;1,1
1085;1789210773361;-0.000139122,0.000135613,-0.000525268;-4.23733,3.29683 -4.11075,-3.50185 4.0168,-3.55171 4.18884,3.57763;0.0422925 0.0394987 0.0468783 0.0408596;0.0151663 0.015672 0.0190323 0.00297255;1,1
1086;1789210773417;-0.000195914,0.000222395,-0.000864671;-4.23733,3.29663 -4.11075,-3.50176 4.0168,-3.55175 4.18884,3.5777;0.0422921 0.0394986 0.0468786 0.0408601;0.0151663 0.015672 0.0190323 0.00297255;1,1
1087;1789210773471;-0.000190503,0.000312313,-0.000775331;-4.23727,3.2939 -4.11074,-3.50253 4.0181,-3.55126 4.18786,3.57893;0.0422866 0.0394997 0.0468846 0.0408596;0.0151663 0.015672 0.0190323 0.00297255;1,1
1088;1789210773532;-0.000149219,0.000417243,-0.000818839;-4.23733,3.29701 -4.11075,-3.50175 4.01681,-3.55175 4.18884,3.57771;0.0422926 0.0394986 0.0468786 0.0408601;0.0151663 0.015672 0.0190323 0.00297255;1,1
1089;1789210773574;-9.72065e-05,0.000450125,-0.00118722;-4.23709,3.29464 -4.11089,-3.50249 4.01808,-3.55133 4.18787,3.57865;0.0422873 0.0394998 0.046885 0.0408575;0.0151663 0.015672 0.0190323 0.00297255;1,1
1090;1789210773776;0.00039112,0.000415272,-0.00206969;-4.23717,3.29918 -4.11085,-3.50469 4.01807,-3.55166 4.18788,3.57912;0.0422928 0.0395031 0.0468877 0.04086;0.0151663 0.015672 0.0190323 0.00297255;1,1
1091;1789210773827;-2.35099e-05,-7.50999e-05,-0.000174752;-4.23715,3.29802 -4.11089,-3.50284 4.01808,-3.55119 4.18793,3.58113;0.0422884 0.0395003 0.046884 0.0408747;0.0151663 0.015672 0.0190323 0.00297255;1,1
1092;1789210773873;-4.43617e-05,-0.000154365,-0.000126544;-4.23909,3.29779 -4.10878,-3.50306 4.01809,-3.55103 4.18793,3.58144;0.0422945 0.0394972 0.0468827 0.0408771;0.0151663 0.015672 0.0190323 0.00297255;1,1
1093;1789210773925;-5.56661e-05,-0.000225924,0.000321257;-4.23921,3.29733 -4.10868,-3.50317 4.01809,-3.55101 4.18794,3.5816;0.0422941 0.0394972 0.0468827 0.0408784;0.0151663 0.015672 0.0190323 0.00297255;1,1
1094;1789210774240;4.8343e-05,0.000245757,-3.14054;-4.23927,3.29362 -4.10841,-3.50544 4.01809,-3.55114 4.18789,3.57946;0.0422924 0.0395001 0.0468839 0.0408636;0.0151663 0.015672 0.0190323 0.00297255;1,1
1095;1789210774287;3.43409e-05,-2.31844e-05,1.27206e-05;-4.23915,3.28722 -4.10827,-3.50418 4.01811,-3.55024 4.18792,3.58077;0.0422818 0.0394977 0.0468769 0.0408745;0.0151663 0.015672 0.0190323 0.00297255;1,1
1096;1789210774345;3.93848e-05,-2.18708e-05,0.000173692;-4.23916,3.28738 -4.10827,-3.50395 4.0181,-3.55041 4.18794,3.58158;0.0422809 0.0394974 0.0468782 0.0408804;0.0151663 0.015672 0.0190323 0.00297255;1,1
1097;1789210774396;-7.1269e-05,7.76905e-05,2.76117e-05;-4.23916,3.28747 -4.10827,-3.504 4.0181,-3.55033 4.18794,3.58166;0.0422809 0.0394975 0.0468776 0.0408809;0.0151663 0.015672 0.0190323 0.00297255;1,1
1098;1789210774448;-0.000135531,0.000128642,0.000518315;-4.23918,3.28938 -4.10829,-3.50402 4.01811,-3.5503 4.18792,3.58107;0.0422843 0.0394975 0.0468774 0.0408762;0.0151663 0.015672 0.0190323 0.00297255;1,1
1099;1789210774492;-0.000132405,6.64749e-05,0.000405053;-4.23917,3.2887 -4.10828,-3.50403 4.0181,-3.55034 4.18793,3.58113;0.0422833 0.0394976 0.0468777 0.0408768;0.0151663 0.015672 0.0190323 0.00297255;1,1
1100;1789210774544;-0.000128923,3.53223e-06,0.000414901;-4.23919,3.29019 -4.1083,-3.50401 4.0181,-3.55034 4.18792,3.58095;0.0422856 0.0394975 0.0468777 0.0408751;0.0151663 0.015672 0.0190323 0.00297255;1,1
1101;1789210774590;-0.000129886,-1.28525e-06,-4.39241e-06;-4.23917,3.28844 -4.10828,-3.50394 4.0181,-3.55045 4.18793,3.58133;0.0422827 0.0394974 0.0468785 0.0408783;0.0151663 0.015672 0.0190323 0.00297255;1,1
1102;1789210774648;-0.000131849,2.02141e-05,-0.00105197;-4.23918,3.28969 -4.10829,-3.50397 4.0181,-3.55034 4.18792,3.58091;0.0422849 0.0394975 0.0468777 0.0408749;0.0151663 0.015672 0.0190323 0.00297255;1,1
1103;1789210774697;-7.82749e-05,-2.38638e-05,-0.00117629;-4.23881,3.28892 -4.10855,-3.50395 4.0181,-3.55037 4.18792,3.58111;0.0422823 0.0394977 0.0468779 0.0408766;0.0151663 0.015672 0.0190323 0.00297255;1,1
1104;1789210774901;-8.33421e-05,-0.000227526,-0.00161761;-4.23901,3.29965 -4.10853,-3.50482 4.01807,-3.55164 4.18787,3.57891;0.0423002 0.0394993 0.0468876 0.0408583;0.0151663 0.015672 0.0190323 0.00297255;1,1
1105;1789210774953;2.07086e-06,-1.7169e-05,-0.00063191;-4.23904,3.29866 -4.10882,-3.50341 4.01809,-3.55093 4.18792,3.58102;0.042296 0.0394978 0.0468821 0.0408738;0.0151663 0.015672 0.0190323 0.00297255;1,1
1106;1789210774997;-9.18444e-06,-5.12604e-05,-0.000967222;-4.239,3.29889 -4.10885,-3.50342 4.01809,-3.55091 4.18792,3.58089;0.0422964 0.0394978 0.0468819 0.0408728;0.0151663 0.015672 0.0190323 0.00297255;1,1
1107;1789210775050;-4.76224e-05,-6.94356e-05,-0.000309416;-4.23902,3.29998 -4.10886,-3.503 4.01808,-3.55121 4.18791,3.58051;0.0422984 0.0394972 0.0468841 0.0408699;0.0151663 0.015672 0.0190323 0.00297255;1,1
1108;1789210775367;9.70944e-05,-6.63804e-05,-3.14098;-4.23927,3.29347 -4.10841,-3.50542 4.01809,-3.55113 4.18789,3.57959;0.0422921 0.0395001 0.0468838 0.0408646;0.0151663 0.015672 0.0190323 0.00297255;1,1
1109;1789210775408;-5.23626e-05,4.89737e-06,0.000200673;-4.23916,3.28702 -4.10827,-3.50423 4.01811,-3.55013 4.18792,3.58101;0.0422812 0.0394978 0.0468761 0.0408763;0.0151663 0.015672 0.0190323 0.00297255;1,1
1110;1789210775459;-0.000118709,8.72437e-05,-0.000205713;-4.23917,3.2877 -4.10828,-3.50402 4.01811,-3.55028 4.18794,3.58163;0.0422813 0.0394975 0.0468772 0.0408806;0.0151663 0.015672 0.0190323 0.00297255;1,1
1111;1789210775510;-0.000133045,0.000205423,-0.00035083;-4.23918,3.28866 -4.10829,-3.50401 4.0181,-3.55033 4.18793,3.58147;0.0422828 0.0394975 0.0468776 0.0408793;0.0151663 0.015672 0.0190323 0.00297255;1,1
1112;1789210775573;-0.000183213,0.00028401,-0.000421833;-4.23917,3.28787 -4.10828,-3.50396 4.0181,-3.55035 4.18794,3.5816;0.0422816 0.0394975 0.0468778 0.0408803;0.0151663 0.015672 0.0190323 0.00297255;1,1
1113;1789210775878;0.000260986,0.000401695,-3.14094;-4.23928,3.29398 -4.10826,-3.50522 4.01808,-3.55123 4.18788,3.57907;0.0422935 0.0394995 0.0468846 0.0408607;0.0151663 0.015672 0.0190323 0.00297255;1,1
1114;1789210775922;-4.01174e-05,3.61512e-05,0.000102518;-4.2391,3.28422 -4.10827,-3.50462 4.01811,-3.55023 4.18792,3.58101;0.0422774 0.0394984 0.0468769 0.0408769;0.0151663 0.015672 0.0190323 0.00297255;1,1
1115;1789210775973;-8.75439e-05,7.90724e-05,5.24562e-05;-4.23917,3.28825 -4.10828,-3.50388 4.0181,-3.55036 4.18792,3.58101;0.0422829 0.0394973 0.0468778 0.040876;0.0151663 0.015672 0.0190323 0.00297255;1,1
1116;1789210776027;4.23183e-06,8.56295e-05,-0.000298813;-4.23905,3.287 -4.1086,-3.50403 4.01811,-3.5502 4.18793,3.58143;0.0422803 0.0394982 0.0468766 0.0408794;0.0151663 0.015672 0.0190323 0.00297255;1,1
1117;1789210776088;9.23687e-05,0.00014203,-0.000845711;-4.23907,3.28773 -4.1086,-3.50386 4.0181,-3.55034 4.18793,3.58114;0.0422817 0.039498 0.0468777 0.040877;0.0151663 0.015672 0.0190323 0.00297255;1,1
1118;1789210776133;0.000120187,0.000125227,-0.000622656;-4.23909,3.28905 -4.1086,-3.5039 4.01811,-3.55031 4.18792,3.58079;0.042284 0.0394981 0.0468774 0.0408742;0.0151663 0.015672 0.0190323 0.00297255;1,1
1119;1789210776180;0.00013593,8.73717e-05,-0.000824803;-4.23911,3.28992 -4.10861,-3.50385 4.0181,-3.55042 4.18791,3.58041;0.0422857 0.039498 0.0468783 0.0408713;0.0151663 0.015672 0.0190323 0.00297255;1,1
1120;1789210776235;0.000169428,5.68295e-05,-0.00102079;-4.23908,3.2883 -4.10861,-3.50373 4.0181,-3.55049 4.18792,3.58088;0.0422829 0.0394978 0.0468788 0.0408751;0.0151663 0.015672 0.0190323 0.00297255;1,1
1121;1789210776292;0.000221985,3.36991e-05,-0.000230563;-4.23909,3.28919 -4.10861,-3.50374 4.0181,-3.55049 4.18791,3.5807;0.0422843 0.0394979 0.0468788 0.0408735;0.0151663 0.015672 0.0190323 0.00297255;1,1
1122;1789210776340;0.00027268,4.23776e-06,-0.000361838;-4.23908,3.28869 -4.1086,-3.50389 4.01811,-3.55029 4.18792,3.58078;0.0422835 0.039498 0.0468773 0.0408743;0.0151663 0.015672 0.0190323 0.00297255;1,1
1123;1789210776542;0.000355841,1.8888e-05,-0.000363164;-4.23928,3.29898 -4.10859,-3.50485 4.01807,-3.55157 4.18788,3.57917;0.0422999 0.0394997 0.0468871 0.0408604;0.0151663 0.015672 0.0190323 0.00297255;1,1
1124;1789210776598;4.41367e-05,0.000184539,0.000384354;-4.23928,3.29905 -4.10862,-3.5031 4.01809,-3.55105 4.18792,3.58088;0.0422976 0.039497 0.0468829 0.0408727;0.0151663 0.015672 0.0190323 0.00297255;1,1
1125;1789210776649;9.05369e-05,0.000352273,0.000436119;-4.23899,3.29697 -4.10883,-3.50342 4.01809,-3.5508 4.18794,3.58169;0.0422927 0.0394977 0.0468811 0.0408791;0.0151663 0.015672 0.0190323 0.00297255;1,1
1126;1789210776697;4.36723e-05,0.000197966,-9.2941e-05;-4.2391,3.2971 -4.10874,-3.50348 4.01809,-3.55086 4.18794,3.58164;0.0422933 0.0394977 0.0468815 0.0408787;0.0151663 0.015672 0.0190323 0.00297255;1,1
1127;1789210776997;-6.92093e-05,-0.000132285,3.14099;-4.23904,3.29377 -4.10871,-3.50513 4.01808,-3.55126 4.18788,3.57913;0.0422923 0.0395002 0.0468848 0.0408612;0.0151663 0.015672 0.0190323 0.00297255;1,1
1128;1789210777047;1.92155e-05,3.33501e-05,-4.99627e-05;-4.23884,3.28315 -4.10872,-3.50436 4.01811,-3.55024 4.18793,3.58132;0.0422747 0.0394989 0.046877 0.0408794;0.0151663 0.015672 0.0190323 0.00297255;1,1
1129;1789210777111;3.25284e-05,6.85022e-05,-0.000142444;-4.23892,3.28754 -4.10873,-3.50364 4.0181,-3.55053 4.18792,3.58105;0.0422811 0.0394979 0.0468791 0.0408765;0.0151663 0.015672 0.0190323 0.00297255;1,1
1130;1789210777161;-3.30043e-05,8.88957e-06,-0.000512582;-4.23892,3.28749 -4.10873,-3.50362 4.0181,-3.55045 4.18793,3.58118;0.0422808 0.0394978 0.0468785 0.0408774;0.0151663 0.015672 0.0190323 0.00297255;1,1
1131;1789210777216;-8.46011e-05,-1.68169e-05,-0.000880552;-4.2389,3.28626 -4.10873,-3.50373 4.0181,-3.55033 4.18794,3.58161;0.0422785 0.039498 0.0468775 0.0408808;0.0151663 0.015672 0.0190323 0.00297255;1,1
1132;1789210777266;-4.57525e-05,-0.000113809,-0.00114327;-4.23892,3.28775 -4.10873,-3.50371 4.0181,-3.55041 4.18792,3.58103;0.0422814 0.039498 0.0468781 0.0408763;0.0151663 0.015672 0.0190323 0.00297255;1,1
